data.average.firstView,data.average.firstView.Colordepth,data.average.firstView.FirstInteractive,data.average.firstView.FirstPaintedHero,data.average.firstView.LastInteractive,data.average.firstView.LastPaintedHero,data.average.firstView.PerformancePaintTiming.first-contentful-paint,data.average.firstView.PerformancePaintTiming.first-paint,data.average.firstView.SpeedIndex,data.average.firstView.TTFB,data.average.firstView.TTIMeasurementEnd,data.average.firstView.TimeToInteractive,data.average.firstView.aft,data.average.firstView.avgRun,data.average.firstView.basePageSSLTime,data.average.firstView.bigImageCount,data.average.firstView.bytesIn,data.average.firstView.bytesInDoc,data.average.firstView.bytesOut,data.average.firstView.bytesOutDoc,data.average.firstView.cached,data.average.firstView.chromeUserTiming.InteractiveTime,data.average.firstView.chromeUserTiming.domComplete,data.average.firstView.chromeUserTiming.domContentLoadedEventEnd,data.average.firstView.chromeUserTiming.domContentLoadedEventStart,data.average.firstView.chromeUserTiming.domInteractive,data.average.firstView.chromeUserTiming.domLoading,data.average.firstView.chromeUserTiming.fetchStart,data.average.firstView.chromeUserTiming.firstContentfulPaint,data.average.firstView.chromeUserTiming.firstImagePaint,data.average.firstView.chromeUserTiming.firstLayout,data.average.firstView.chromeUserTiming.firstMeaningfulPaint,data.average.firstView.chromeUserTiming.firstMeaningfulPaintCandidate,data.average.firstView.chromeUserTiming.firstPaint,data.average.firstView.chromeUserTiming.firstTextPaint,data.average.firstView.chromeUserTiming.loadEventEnd,data.average.firstView.chromeUserTiming.loadEventStart,data.average.firstView.chromeUserTiming.responseEnd,data.average.firstView.chromeUserTiming.unloadEventEnd,data.average.firstView.chromeUserTiming.unloadEventStart,data.average.firstView.connections,data.average.firstView.cpu.Idle,data.average.firstView.cpu.Paint,data.average.firstView.date,data.average.firstView.docTime,data.average.firstView.domComplete,data.average.firstView.domContentLoadedEventEnd,data.average.firstView.domContentLoadedEventStart,data.average.firstView.domElements,data.average.firstView.domInteractive,data.average.firstView.domLoading,data.average.firstView.domTime,data.average.firstView.effectiveBps,data.average.firstView.effectiveBpsDoc,data.average.firstView.final_base_page_request,data.average.firstView.firstContentfulPaint,data.average.firstView.firstImagePaint,data.average.firstView.firstLayout,data.average.firstView.firstMeaningfulPaint,data.average.firstView.firstPaint,data.average.firstView.firstTextPaint,data.average.firstView.fullyLoaded,data.average.firstView.fullyLoadedCPUms,data.average.firstView.fullyLoadedCPUpct,data.average.firstView.gzip_savings,data.average.firstView.gzip_total,data.average.firstView.heroElementTimes.FirstPaintedHero,data.average.firstView.heroElementTimes.Heading,data.average.firstView.heroElementTimes.Image,data.average.firstView.heroElementTimes.LastPaintedHero,data.average.firstView.image_savings,data.average.firstView.image_total,data.average.firstView.lastVisualChange,data.average.firstView.lighthouse.Accessibility,data.average.firstView.lighthouse.BestPractices,data.average.firstView.lighthouse.Performance,data.average.firstView.lighthouse.Performance.estimated-input-latency,data.average.firstView.lighthouse.Performance.first-contentful-paint,data.average.firstView.lighthouse.Performance.first-cpu-idle,data.average.firstView.lighthouse.Performance.first-meaningful-paint,data.average.firstView.lighthouse.Performance.interactive,data.average.firstView.lighthouse.Performance.max-potential-fid,data.average.firstView.lighthouse.Performance.speed-index,data.average.firstView.lighthouse.ProgressiveWebApp,data.average.firstView.lighthouse.SEO,data.average.firstView.loadEventEnd,data.average.firstView.loadEventStart,data.average.firstView.loadTime,data.average.firstView.maybeCaptcha,data.average.firstView.minify_savings,data.average.firstView.minify_total,data.average.firstView.optimization_checked,data.average.firstView.render,data.average.firstView.requests,data.average.firstView.requestsDoc,data.average.firstView.requestsFull,data.average.firstView.responses_200,data.average.firstView.responses_404,data.average.firstView.responses_other,data.average.firstView.result,data.average.firstView.run,data.average.firstView.score_cache,data.average.firstView.score_cdn,data.average.firstView.score_combine,data.average.firstView.score_compress,data.average.firstView.score_cookies,data.average.firstView.score_etags,data.average.firstView.score_gzip,data.average.firstView.score_keep-alive,data.average.firstView.score_minify,data.average.firstView.score_progressive_jpeg,data.average.firstView.server_rtt,data.average.firstView.smallImageCount,data.average.firstView.start_epoch,data.average.firstView.step,data.average.firstView.testStartOffset,data.average.firstView.test_run_time_ms,data.average.firstView.titleTime,data.average.firstView.userTime,data.average.firstView.userTime.snaptr,data.average.firstView.visualComplete,data.average.firstView.visualComplete85,data.average.firstView.visualComplete90,data.average.firstView.visualComplete95,data.average.firstView.visualComplete99,data.bwDown,data.bwUp,data.completed,data.connectivity,data.from,data.fvonly,data.id,data.latency,data.location,data.mobile,data.plr,data.successfulFVRuns,data.summary,data.testRuns,data.testUrl,data.tester,data.url,speedtracker.day,speedtracker.month,speedtracker.slug,speedtracker.week,speedtracker.year,statusCode,statusText,webPagetestVersion
,24.0,,,,,3898.0999999984997,3898.0999999984997,4903.0,2198.0,,,0.0,1.0,704.0,1.0,3365992.0,3349717.0,23178.0,20318.0,0.0,,18677.0,3940.0,3937.0,3936.0,2215.0,9.0,3898.0,4707.0,3865.0,7637.0,7637.0,3898.0,3898.0,18712.0,18677.0,2591.0,2214.0,2214.0,21.0,,,1540838975.7993462,18678.0,18678.0,3941.0,3938.0,697.0,3937.0,0.0,0.0,175586.0,203259.0,1.0,3898.0,4708.0,3866.0,7638.0,3898.0999999984997,3898.0,21368.0,15640.0,37.4073188233,15453.0,1990994.0,,,,,100904.0,1223509.0,11600.0,0.62,0.87,,1665.1660000000006,4018.031,4907.599,4907.599,,,6055.0,0.31,0.9,18713.0,18678.0,18678.0,0.0,-1.0,-1.0,1.0,3900.0,199.0,158.0,199.0,142.0,2.0,55.0,99999.0,1.0,54.0,93.0,-1.0,92.0,-1.0,-1.0,100.0,100.0,-1.0,0.0,0.0,3.0,0.0,1.0,0.0,28446.0,0.0,9351.0,9351.0,11600.0,5200.0,5200.0,5200.0,5200.0,9000,9000,1540839064,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181029_SK_1658c2694bb823999034087dfb12ab7b,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181029_SK_1658c2694bb823999034087dfb12ab7b,,https://jet.com/c/city-grocery/drugstore/0445055069?experienceId=22,VM3-08-192.168.11.116,https://jet.com/c/city-grocery/drugstore/0445055069?experienceId=22,29,10,browse22,44,2018,200,Test Complete,18.1
,24.0,,,,,3829.2000000001003,3829.2000000001003,4845.0,2077.0,,,0.0,1.0,700.0,1.0,3287788.0,3257925.0,22030.0,19169.0,0.0,12944.0,14241.0,3874.0,3866.0,3865.0,2090.0,9.0,3829.0,4621.0,3796.0,7571.0,7571.0,3829.0,3829.0,14274.0,14241.0,2487.0,2089.0,2089.0,21.0,,,1540848066.719347,14242.0,14242.0,3874.0,3866.0,635.0,3865.0,0.0,0.0,184946.0,267811.0,1.0,3829.0,4621.0,3797.0,7571.0,3829.2000000001003,3829.0,19854.0,15430.0,39.023773394,15456.0,2004162.0,,,,,100904.0,1221476.0,11500.0,0.62,0.87,,1382.8529999999994,4551.811,14642.4,5446.313,,,6798.0,0.31,0.9,14275.0,14242.0,14242.0,0.0,-1.0,-1.0,1.0,3900.0,199.0,146.0,199.0,141.0,2.0,56.0,99999.0,1.0,53.0,92.0,-1.0,92.0,-1.0,-1.0,100.0,100.0,-1.0,0.0,0.0,2.0,0.0,1.0,0.0,27361.0,0.0,9281.0,9281.0,11000.0,5100.0,5100.0,5100.0,5500.0,9000,9000,1540848150,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181029_BC_118407526223a4b2473dcfc65b0dd108,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181029_BC_118407526223a4b2473dcfc65b0dd108,,https://jet.com/c/city-grocery/drugstore/0445055069?experienceId=22,VM1-05-192.168.12.42,https://jet.com/c/city-grocery/drugstore/0445055069?experienceId=22,29,10,browse22,44,2018,200,Test Complete,18.1
,24.0,,,,,3913.8000000021,3913.8000000021,4802.0,1991.0,,,0.0,1.0,705.0,1.0,3292595.0,3257009.0,22468.0,18800.0,0.0,,13151.0,3699.0,3691.0,3691.0,2012.0,21.0,3913.0,4644.0,3871.0,7706.0,7706.0,3913.0,3913.0,13196.0,13151.0,2397.0,2010.0,2010.0,21.0,,,1540848502.744771,13151.0,13151.0,3699.0,3691.0,698.0,3691.0,0.0,0.0,216092.0,291846.0,1.0,3914.0,4644.0,3871.0,7706.0,3913.8000000021,3914.0,17228.0,14909.0,44.1646919431,15456.0,2009750.0,,,,,100904.0,1221392.0,11700.0,0.62,0.87,0.35,1600.879,4207.606,4906.293,4906.293,25360.806,,5733.0,0.31,0.9,13196.0,13151.0,13151.0,0.0,-1.0,-1.0,1.0,4000.0,159.0,139.0,159.0,120.0,2.0,37.0,99999.0,1.0,52.0,91.0,-1.0,92.0,-1.0,-1.0,100.0,100.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,24950.0,0.0,9441.0,9441.0,11700.0,5000.0,5000.0,5000.0,5600.0,9000,9000,1540848607,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181029_BH_8b44b4e3b3979a137bbd0a37d83ac843,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181029_BH_8b44b4e3b3979a137bbd0a37d83ac843,,https://jet.com/c/city-grocery/drugstore/0445055069?experienceId=22,VM4-02-192.168.11.120,https://jet.com/c/city-grocery/drugstore/0445055069?experienceId=22,29,10,browse22,44,2018,200,Test Complete,18.1
,24.0,,,,,3709.9999999990996,3709.9999999990996,4557.0,1876.0,,,0.0,1.0,705.0,1.0,3390366.0,3266159.0,23449.0,18698.0,0.0,,13906.0,3770.0,3762.0,3761.0,1887.0,13.0,3710.0,4473.0,3670.0,7678.0,7678.0,3710.0,3710.0,13964.0,13906.0,2303.0,1886.0,1886.0,21.0,,,1540861419.269012,13907.0,13907.0,3770.0,3762.0,699.0,3762.0,0.0,0.0,186437.0,271478.0,1.0,3710.0,4473.0,3670.0,7679.0,3709.9999999990996,3710.0,20061.0,17199.0,42.427232363099996,15453.0,2014488.0,,,,,100904.0,1223533.0,11800.0,0.62,0.87,,,3845.472,,4722.555,,,6152.0,0.58,0.9,13964.0,13907.0,13907.0,0.0,-1.0,-1.0,1.0,3700.0,201.0,143.0,201.0,147.0,2.0,52.0,99999.0,1.0,53.0,92.0,-1.0,92.0,-1.0,-1.0,100.0,100.0,-1.0,0.0,0.0,3.0,0.0,1.0,0.0,29545.0,0.0,9575.0,9575.0,11200.0,4800.0,4800.0,4800.0,4800.0,9000,9000,1540861510,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181030_VF_9605f75670d016a7e286e3e894ba4452,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181030_VF_9605f75670d016a7e286e3e894ba4452,,https://jet.com/c/city-grocery/drugstore/0445055069?experienceId=22,VM3-03-192.168.11.110,https://jet.com/c/city-grocery/drugstore/0445055069?experienceId=22,29,10,browse22,44,2018,200,Test Complete,18.1
,24.0,,,,,3459.1999999975,3459.1999999975,4307.0,1755.0,,,0.0,1.0,700.0,1.0,3323729.0,3288028.0,21816.0,18151.0,0.0,,13006.0,3549.0,3534.0,3534.0,1766.0,11.0,3459.0,4209.0,3408.0,7473.0,7473.0,3459.0,3459.0,13057.0,13006.0,2168.0,1765.0,1765.0,20.0,,,1540905481.447591,13007.0,13007.0,3550.0,3535.0,698.0,3535.0,0.0,0.0,216670.0,292217.0,1.0,3459.0,4209.0,3409.0,7474.0,3459.1999999975,3459.0,17095.0,16170.0,48.485757121400006,44881.0,2040264.0,,,,,100904.0,1221369.0,11400.0,0.62,0.87,0.34,1402.775,4059.684,4997.227,4997.227,25539.837000000003,,6062.0,0.31,0.9,13058.0,13007.0,13007.0,0.0,-1.0,-1.0,1.0,3500.0,157.0,136.0,157.0,120.0,2.0,35.0,99999.0,1.0,53.0,92.0,-1.0,92.0,-1.0,-1.0,98.0,100.0,-1.0,0.0,0.0,1.0,0.0,1.0,0.0,25369.0,0.0,9152.0,9152.0,10900.0,4500.0,4500.0,4500.0,5100.0,9000,9000,1540905563,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181030_HH_a89c70e22bc487b8711849a2a7eb9dd5,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181030_HH_a89c70e22bc487b8711849a2a7eb9dd5,,https://jet.com/c/city-grocery/drugstore/0445055069?experienceId=22,VM1-02-192.168.11.89,https://jet.com/c/city-grocery/drugstore/0445055069?experienceId=22,30,10,browse22,44,2018,200,Test Complete,18.1
,24.0,,,,,3858.4000000001,3858.4000000001,4912.0,2063.0,,,0.0,1.0,701.0,1.0,3385132.0,3262394.0,23773.0,19601.0,0.0,,15813.0,3901.0,3888.0,3887.0,2074.0,9.0,3858.0,4714.0,3827.0,7852.0,7852.0,3858.0,3858.0,15859.0,15813.0,2472.0,2073.0,2073.0,21.0,,,1540906936.106271,15813.0,15814.0,3902.0,3888.0,696.0,3888.0,0.0,0.0,203055.0,237265.0,1.0,3858.0,4715.0,3828.0,7852.0,3858.4000000001,3858.0,18734.0,15129.0,37.4969021066,15456.0,2010532.0,,,,,100904.0,1223468.0,11800.0,0.62,0.87,,1408.1029999999994,3775.04,13616.121000000001,4650.729,,,5961.0,0.31,0.9,15859.0,15814.0,15813.0,0.0,-1.0,-1.0,1.0,3900.0,155.0,143.0,155.0,120.0,2.0,33.0,99999.0,1.0,53.0,91.0,-1.0,92.0,-1.0,-1.0,100.0,100.0,-1.0,0.0,0.0,1.0,0.0,1.0,0.0,28294.0,0.0,9617.0,9617.0,11800.0,5200.0,5200.0,5200.0,5600.0,9000,9000,1540907018,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181030_D6_b5380a3d09fceeb5d03cfc1eb159781f,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181030_D6_b5380a3d09fceeb5d03cfc1eb159781f,,https://jet.com/c/city-grocery/drugstore/0445055069?experienceId=22,VM2-02-192.168.11.99,https://jet.com/c/city-grocery/drugstore/0445055069?experienceId=22,30,10,browse22,44,2018,200,Test Complete,18.1
,24.0,,,,,3691.1999999975,3691.1999999975,4584.0,1729.0,,,0.0,1.0,709.0,1.0,3370939.0,3246764.0,23063.0,18911.0,0.0,,13436.0,3515.0,3505.0,3505.0,1737.0,12.0,3691.0,4417.0,3660.0,7443.0,7443.0,3691.0,3691.0,13492.0,13436.0,2137.0,1737.0,1737.0,20.0,,,1540931719.470594,13436.0,13437.0,3516.0,3506.0,697.0,3506.0,0.0,0.0,200722.0,277335.0,1.0,3691.0,4417.0,3660.0,7443.0,3691.1999999975,3691.0,18523.0,16770.0,42.1568627451,15442.0,1995482.0,,,,,100904.0,1223491.0,11600.0,0.62,0.87,0.35,870.456,3868.594,4761.9079999999985,4761.9079999999985,24472.3,,6203.0,0.31,0.9,13492.0,13437.0,13436.0,0.0,-1.0,-1.0,1.0,3700.0,201.0,142.0,201.0,142.0,2.0,57.0,99999.0,1.0,53.0,93.0,-1.0,92.0,-1.0,-1.0,100.0,100.0,-1.0,0.0,0.0,3.0,0.0,1.0,0.0,28803.0,0.0,9307.0,9307.0,11600.0,4800.0,4800.0,4800.0,5600.0,9000,9000,1540931807,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181030_6J_0043301c03fd4e075589ef80e57c97cb,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181030_6J_0043301c03fd4e075589ef80e57c97cb,,https://jet.com/c/city-grocery/drugstore/0445055069?experienceId=22,VM2-02-192.168.11.99,https://jet.com/c/city-grocery/drugstore/0445055069?experienceId=22,30,10,browse22,44,2018,200,Test Complete,18.1
,24.0,,,,,3532.0999999999,3532.0999999999,4373.0,1760.0,,,0.0,1.0,718.0,1.0,3306238.0,3276756.0,21751.0,18913.0,0.0,,12677.0,3588.0,3577.0,3575.0,1770.0,7.0,3532.0,4362.0,3510.0,7392.0,7392.0,3532.0,3532.0,12720.0,12677.0,2172.0,1769.0,1769.0,20.0,,,1540932499.895452,12677.0,12677.0,3588.0,3577.0,697.0,3575.0,0.0,0.0,220166.0,300151.0,1.0,3532.0,4363.0,3510.0,7392.0,3532.0999999999,3532.0,16777.0,14550.0,43.9311594203,44870.0,2022238.0,,,,,100904.0,1221434.0,11300.0,0.62,0.87,0.28,1681.1889999999999,4401.611,5316.11,5316.11,31139.675,,6761.0,0.31,0.9,12720.0,12677.0,12677.0,0.0,-1.0,-1.0,1.0,3500.0,189.0,142.0,189.0,132.0,2.0,55.0,99999.0,1.0,52.0,92.0,-1.0,92.0,-1.0,-1.0,98.0,100.0,-1.0,0.0,0.0,1.0,0.0,1.0,0.0,23937.0,0.0,9091.0,9091.0,10800.0,4600.0,4600.0,4600.0,4700.0,9000,9000,1540932584,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181030_YW_53c55d0d77eba6da216ef28c31096788,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181030_YW_53c55d0d77eba6da216ef28c31096788,,https://jet.com/c/city-grocery/drugstore/0445055069?experienceId=22,VM2-05-192.168.11.103,https://jet.com/c/city-grocery/drugstore/0445055069?experienceId=22,30,10,browse22,44,2018,200,Test Complete,18.1
,24.0,,,,,3788.2000000027,3788.2000000027,4811.0,1612.0,,,0.0,1.0,702.0,1.0,3396895.0,3272684.0,22854.0,18702.0,0.0,,14552.0,3610.0,3601.0,3600.0,1622.0,11.0,3788.0,4640.0,3765.0,7424.0,7424.0,3788.0,3788.0,14613.0,14552.0,2162.0,1622.0,1622.0,20.0,,,1540948704.114536,14553.0,14553.0,3610.0,3601.0,703.0,3600.0,0.0,0.0,177531.0,252892.0,1.0,3788.0,4640.0,3765.0,7425.0,3788.2000000027,3788.0,20746.0,18689.0,45.199516324099996,15453.0,2020827.0,,,,,100904.0,1223533.0,11700.0,0.62,0.87,0.31,1523.263,4208.63,5616.49,4936.984,31663.453000007597,,6094.0,0.31,0.9,14613.0,14553.0,14553.0,0.0,-1.0,-1.0,1.0,3800.0,202.0,144.0,202.0,146.0,2.0,54.0,99999.0,1.0,52.0,92.0,-1.0,92.0,-1.0,-1.0,100.0,100.0,-1.0,0.0,0.0,3.0,0.0,1.0,0.0,29721.0,0.0,9623.0,9623.0,11100.0,5100.0,5100.0,5100.0,5200.0,9000,9000,1540948796,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181031_R4_a72c322c40a0e331d64fc605520d5a86,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181031_R4_a72c322c40a0e331d64fc605520d5a86,,https://jet.com/c/city-grocery/drugstore/0445055069?experienceId=22,VM1-06-192.168.11.93,https://jet.com/c/city-grocery/drugstore/0445055069?experienceId=22,30,10,browse22,44,2018,200,Test Complete,18.1
,24.0,,,,,3439.4000000028996,3439.4000000028996,4253.0,1789.0,,,0.0,1.0,702.0,1.0,3391082.0,3260153.0,25060.0,18376.0,0.0,,12622.0,3505.0,3497.0,3496.0,1801.0,14.0,3439.0,4180.0,3417.0,7082.0,7082.0,3439.0,3439.0,12682.0,12622.0,2199.0,1800.0,1800.0,22.0,,,1540992822.29315,12622.0,12622.0,3505.0,3497.0,704.0,3496.0,0.0,0.0,188184.0,300946.0,1.0,3439.0,4181.0,3417.0,7083.0,3439.4000000028996,3439.0,19809.0,17489.0,44.605967865299995,15452.0,2015215.0,,,,,100904.0,1223533.0,11300.0,0.62,0.87,,,3882.191,,4894.771,,,5820.0,0.58,0.9,12682.0,12622.0,12622.0,0.0,-1.0,-1.0,1.0,3400.0,204.0,138.0,204.0,148.0,2.0,54.0,99999.0,1.0,53.0,93.0,-1.0,92.0,-1.0,-1.0,100.0,100.0,-1.0,0.0,0.0,3.0,0.0,1.0,0.0,28172.0,0.0,8915.0,8915.0,10700.0,4500.0,4500.0,4500.0,4500.0,9000,9000,1540992909,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181031_13_094deff5f6b3b607cbcca8dee0463b5f,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181031_13_094deff5f6b3b607cbcca8dee0463b5f,,https://jet.com/c/city-grocery/drugstore/0445055069?experienceId=22,VM3-03-192.168.11.110,https://jet.com/c/city-grocery/drugstore/0445055069?experienceId=22,31,10,browse22,44,2018,200,Test Complete,18.1
,24.0,,,,,3290.9000000071997,3290.9000000071997,4519.0,1622.0,,,0.0,1.0,702.0,1.0,3319618.0,3283108.0,22565.0,18322.0,0.0,12596.0,12256.0,3339.0,3332.0,3331.0,1644.0,17.0,3290.0,4003.0,3268.0,6994.0,6994.0,3290.0,3290.0,12305.0,12256.0,2034.0,1642.0,1642.0,21.0,,,1540994318.7847948,12256.0,12257.0,3341.0,3333.0,638.0,3332.0,0.0,0.0,185858.0,308736.0,1.0,3291.0,4003.0,3268.0,6994.0,3290.9000000071997,3291.0,19483.0,15330.0,39.9635036496,44885.0,2034817.0,,,,,100904.0,1221476.0,11000.0,0.62,0.87,0.34,1228.674,3953.241,4888.772,4888.772,25317.4749999847,,6090.0,0.31,0.9,12306.0,12257.0,12256.0,0.0,-1.0,-1.0,1.0,3300.0,201.0,139.0,201.0,142.0,2.0,57.0,99999.0,1.0,53.0,92.0,-1.0,92.0,-1.0,-1.0,98.0,100.0,-1.0,0.0,0.0,1.0,0.0,1.0,0.0,27156.0,0.0,8687.0,8687.0,11000.0,4900.0,4900.0,4900.0,5000.0,9000,9000,1540994407,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181031_BM_ee13febbc43ec44e32b07e2119031f62,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181031_BM_ee13febbc43ec44e32b07e2119031f62,,https://jet.com/c/city-grocery/drugstore/0445055069?experienceId=22,VM3-01-192.168.11.137,https://jet.com/c/city-grocery/drugstore/0445055069?experienceId=22,31,10,browse22,44,2018,200,Test Complete,18.1
,24.0,,,,,3519.2999999998997,3519.2999999998997,5538.0,1831.0,,,0.0,1.0,709.0,1.0,3423445.0,3299278.0,22741.0,18013.0,0.0,,12996.0,3581.0,3573.0,3572.0,1840.0,5.0,3519.0,4259.0,3489.0,7309.0,7309.0,3519.0,3519.0,13065.0,12996.0,2228.0,1839.0,1839.0,18.0,,,1541036904.556914,12997.0,12997.0,3581.0,3573.0,702.0,3573.0,0.0,0.0,195379.0,295475.0,1.0,3519.0,4260.0,3490.0,7310.0,3519.2999999998997,3519.0,19353.0,16519.0,42.024930043299996,44881.0,2046589.0,,,,,100904.0,1223697.0,10900.0,0.62,0.87,0.35,1405.943,3988.59,4865.918,4865.918,26789.221,,5921.0,0.31,0.9,13065.0,12997.0,12997.0,0.0,-1.0,-1.0,1.0,3600.0,198.0,139.0,198.0,145.0,2.0,51.0,99999.0,1.0,53.0,93.0,-1.0,92.0,-1.0,-1.0,98.0,100.0,-1.0,0.0,0.0,3.0,0.0,1.0,0.0,27476.0,0.0,8780.0,8780.0,10900.0,6200.0,6200.0,6200.0,6200.0,9000,9000,1541037004,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181101_V0_63e19d06deb0f81893e4da1d48fe84f8,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181101_V0_63e19d06deb0f81893e4da1d48fe84f8,,https://jet.com/c/city-grocery/drugstore/0445055069?experienceId=22,VM4-06-192.168.11.124,https://jet.com/c/city-grocery/drugstore/0445055069?experienceId=22,31,10,browse22,44,2018,200,Test Complete,18.1
,24.0,,,,,3388.9000000053998,3388.9000000053998,4252.0,1729.0,,,0.0,1.0,702.0,1.0,3392284.0,3262195.0,22249.0,17321.0,0.0,,13988.0,3194.0,3186.0,3185.0,1742.0,11.0,3388.0,4178.0,3348.0,6888.0,6888.0,3388.0,3388.0,14031.0,13988.0,2141.0,1741.0,1741.0,18.0,,,1541080445.622405,13989.0,13989.0,3194.0,3186.0,699.0,3186.0,0.0,0.0,187595.0,266084.0,1.0,3389.0,4179.0,3349.0,6889.0,3388.9000000053998,3389.0,19812.0,15360.0,39.3846153846,15453.0,2017211.0,,,,,100904.0,1223534.0,10800.0,0.62,0.87,,,3883.215,,4802.3859999999995,,,6065.0,0.58,0.9,14031.0,13989.0,13989.0,0.0,-1.0,-1.0,1.0,3400.0,164.0,134.0,164.0,129.0,2.0,33.0,99999.0,1.0,53.0,93.0,-1.0,92.0,-1.0,-1.0,100.0,100.0,-1.0,0.0,0.0,2.0,0.0,1.0,0.0,27331.0,0.0,8908.0,8908.0,10600.0,4500.0,4500.0,4500.0,4500.0,9000,9000,1541080540,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181101_B0_0fe8a676d4a0d0e7f63b100bb61eaa22,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181101_B0_0fe8a676d4a0d0e7f63b100bb61eaa22,,https://jet.com/c/city-grocery/drugstore/0445055069?experienceId=22,VM3-03-192.168.11.110,https://jet.com/c/city-grocery/drugstore/0445055069?experienceId=22,1,11,browse22,44,2018,200,Test Complete,18.1
,24.0,,,,,22425.6999999998,22425.6999999998,25259.0,1774.0,,,0.0,1.0,700.0,1.0,3428959.0,3333396.0,27128.0,19368.0,0.0,,34205.0,22212.0,22201.0,22200.0,1785.0,11.0,22425.0,23368.0,22388.0,27300.0,27300.0,22425.0,22425.0,34335.0,34206.0,2188.0,1782.0,1782.0,20.0,,,1541124585.589191,34206.0,34206.0,22212.0,22201.0,748.0,22200.0,0.0,0.0,90017.0,102781.0,1.0,22426.0,23369.0,22388.0,27301.0,22425.6999999998,22426.0,39866.0,22659.0,29.6480439618,15457.0,2051923.0,,,,,100904.0,1225145.0,33100.0,0.51,0.87,0.22,1268.611,4115.251,5045.856,5045.856,30251.94200000001,,11771.0,0.31,0.9,34335.0,34206.0,34206.0,0.0,-1.0,-1.0,1.0,22500.0,213.0,148.0,213.0,156.0,3.0,54.0,99999.0,1.0,52.0,91.0,-1.0,92.0,-1.0,-1.0,100.0,100.0,-1.0,0.0,0.0,5.0,0.0,1.0,0.0,49136.0,0.0,29515.0,29515.0,33100.0,33100.0,33100.0,33100.0,33100.0,9000,9000,1541124719,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181102_7K_eb4eac9b3a4739b89a91845182b18cc0,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181102_7K_eb4eac9b3a4739b89a91845182b18cc0,,https://jet.com/c/city-grocery/drugstore/0445055069?experienceId=22,VM4-04-192.168.11.121,https://jet.com/c/city-grocery/drugstore/0445055069?experienceId=22,1,11,browse22,44,2018,200,Test Complete,18.1
