data.average.firstView,data.average.firstView.Colordepth,data.average.firstView.FirstInteractive,data.average.firstView.FirstPaintedHero,data.average.firstView.LastInteractive,data.average.firstView.LastPaintedHero,data.average.firstView.PerformancePaintTiming.first-contentful-paint,data.average.firstView.PerformancePaintTiming.first-paint,data.average.firstView.SpeedIndex,data.average.firstView.TTFB,data.average.firstView.TTIMeasurementEnd,data.average.firstView.TimeToInteractive,data.average.firstView.aft,data.average.firstView.avgRun,data.average.firstView.basePageSSLTime,data.average.firstView.bigImageCount,data.average.firstView.bytesIn,data.average.firstView.bytesInDoc,data.average.firstView.bytesOut,data.average.firstView.bytesOutDoc,data.average.firstView.cached,data.average.firstView.chromeUserTiming.InteractiveTime,data.average.firstView.chromeUserTiming.domComplete,data.average.firstView.chromeUserTiming.domContentLoadedEventEnd,data.average.firstView.chromeUserTiming.domContentLoadedEventStart,data.average.firstView.chromeUserTiming.domInteractive,data.average.firstView.chromeUserTiming.domLoading,data.average.firstView.chromeUserTiming.fetchStart,data.average.firstView.chromeUserTiming.firstContentfulPaint,data.average.firstView.chromeUserTiming.firstImagePaint,data.average.firstView.chromeUserTiming.firstLayout,data.average.firstView.chromeUserTiming.firstMeaningfulPaint,data.average.firstView.chromeUserTiming.firstMeaningfulPaintCandidate,data.average.firstView.chromeUserTiming.firstPaint,data.average.firstView.chromeUserTiming.firstTextPaint,data.average.firstView.chromeUserTiming.loadEventEnd,data.average.firstView.chromeUserTiming.loadEventStart,data.average.firstView.chromeUserTiming.responseEnd,data.average.firstView.chromeUserTiming.unloadEventEnd,data.average.firstView.chromeUserTiming.unloadEventStart,data.average.firstView.connections,data.average.firstView.cpu.Idle,data.average.firstView.cpu.Paint,data.average.firstView.date,data.average.firstView.docTime,data.average.firstView.domComplete,data.average.firstView.domContentLoadedEventEnd,data.average.firstView.domContentLoadedEventStart,data.average.firstView.domElements,data.average.firstView.domInteractive,data.average.firstView.domLoading,data.average.firstView.domTime,data.average.firstView.effectiveBps,data.average.firstView.effectiveBpsDoc,data.average.firstView.final_base_page_request,data.average.firstView.firstContentfulPaint,data.average.firstView.firstImagePaint,data.average.firstView.firstLayout,data.average.firstView.firstMeaningfulPaint,data.average.firstView.firstPaint,data.average.firstView.firstTextPaint,data.average.firstView.fullyLoaded,data.average.firstView.fullyLoadedCPUms,data.average.firstView.fullyLoadedCPUpct,data.average.firstView.gzip_savings,data.average.firstView.gzip_total,data.average.firstView.heroElementTimes.BackgroundImage,data.average.firstView.heroElementTimes.FirstPaintedHero,data.average.firstView.heroElementTimes.Heading,data.average.firstView.heroElementTimes.Image,data.average.firstView.heroElementTimes.LastPaintedHero,data.average.firstView.image_savings,data.average.firstView.image_total,data.average.firstView.lastVisualChange,data.average.firstView.lighthouse.Accessibility,data.average.firstView.lighthouse.BestPractices,data.average.firstView.lighthouse.Performance,data.average.firstView.lighthouse.Performance.estimated-input-latency,data.average.firstView.lighthouse.Performance.first-contentful-paint,data.average.firstView.lighthouse.Performance.first-cpu-idle,data.average.firstView.lighthouse.Performance.first-meaningful-paint,data.average.firstView.lighthouse.Performance.interactive,data.average.firstView.lighthouse.Performance.max-potential-fid,data.average.firstView.lighthouse.Performance.speed-index,data.average.firstView.lighthouse.ProgressiveWebApp,data.average.firstView.lighthouse.SEO,data.average.firstView.loadEventEnd,data.average.firstView.loadEventStart,data.average.firstView.loadTime,data.average.firstView.maybeCaptcha,data.average.firstView.minify_savings,data.average.firstView.minify_total,data.average.firstView.optimization_checked,data.average.firstView.render,data.average.firstView.requests,data.average.firstView.requestsDoc,data.average.firstView.requestsFull,data.average.firstView.responses_200,data.average.firstView.responses_404,data.average.firstView.responses_other,data.average.firstView.result,data.average.firstView.run,data.average.firstView.score_cache,data.average.firstView.score_cdn,data.average.firstView.score_combine,data.average.firstView.score_compress,data.average.firstView.score_cookies,data.average.firstView.score_etags,data.average.firstView.score_gzip,data.average.firstView.score_keep-alive,data.average.firstView.score_minify,data.average.firstView.score_progressive_jpeg,data.average.firstView.server_rtt,data.average.firstView.smallImageCount,data.average.firstView.start_epoch,data.average.firstView.step,data.average.firstView.testStartOffset,data.average.firstView.test_run_time_ms,data.average.firstView.titleTime,data.average.firstView.userTime,data.average.firstView.userTime.optimizely_blockBegin,data.average.firstView.userTime.optimizely_blockEnd,data.average.firstView.userTime.optimizely_projectJSBegin,data.average.firstView.userTime.optimizely_projectJSEnd,data.average.firstView.visualComplete,data.average.firstView.visualComplete85,data.average.firstView.visualComplete90,data.average.firstView.visualComplete95,data.average.firstView.visualComplete99,data.bwDown,data.bwUp,data.completed,data.connectivity,data.from,data.fvonly,data.id,data.latency,data.location,data.mobile,data.plr,data.successfulFVRuns,data.summary,data.testRuns,data.testUrl,data.tester,data.url,speedtracker.day,speedtracker.month,speedtracker.slug,speedtracker.week,speedtracker.year,statusCode,statusText,webPagetestVersion
,24.0,6187.0,,4549.0,,4549.9299999938,4549.919999990399,5770.0,2303.0,9362.0,,0.0,1.0,879.0,0.0,1844082.0,1774058.0,84203.0,80997.0,0.0,,11008.0,6187.0,6049.0,6048.0,2316.0,9.0,4549.0,4905.0,3905.0,5510.0,5510.0,4549.0,,11076.0,11008.0,2487.0,2315.0,2315.0,40.0,15854.0,0.0,1553873969.355229,11009.0,11009.0,6187.0,6049.0,3445.0,6049.0,0.0,0.0,136084.0,203774.0,2.0,4550.0,4906.0,3906.0,5510.0,4549.919999990399,,15854.0,17220.0,55.3164150337,98293.0,1547482.0,,,,,,21635.0,271829.0,15900.0,0.73,0.57,0.12,1286.922,5619.625,16650.773999999998,6748.589,16650.7740000153,,8193.0,0.23,0.73,11076.0,11009.0,11009.0,0.0,-1.0,-1.0,1.0,4600.0,222.0,159.0,222.0,180.0,0.0,42.0,0.0,1.0,44.0,94.0,-1.0,93.0,-1.0,-1.0,94.0,100.0,-1.0,71.0,0.0,49.0,0.0,1.0,0.0,23960.0,0.0,3869.0,3869.0,,,,9600.0,5700.0,8400.0,9400.0,9500.0,9000,9000,1553873920,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190329_J3_0d41ee3383b313e999f300d1d6661118,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190329_J3_0d41ee3383b313e999f300d1d6661118,,https://www.freshdirect.com/srch.jsp?searchParams=Goya+Black+Beans,VM03-05-192.168.10.84,https://www.freshdirect.com/srch.jsp?searchParams=Goya+Black+Beans,29,3,freshdirect-search,13,2019,200,Test Complete,18.1
,24.0,6445.0,0.0,4954.0,0.0,4954.8649999997,4954.8649999997,6517.0,2096.0,12481.0,4954.0,0.0,1.0,878.0,1.0,2066052.0,2052215.0,94274.0,91095.0,0.0,,12470.0,6445.0,6309.0,6309.0,2108.0,8.0,4954.0,5398.0,3838.0,5998.0,5998.0,4954.0,,12561.0,12470.0,2281.0,2108.0,2108.0,40.0,17057.0,0.0,1553918041.0914054,12470.0,12470.0,6445.0,6309.0,3572.0,6309.0,0.0,0.0,138095.0,197822.0,2.0,4955.0,5398.0,3838.0,5998.0,4954.8649999997,,17057.0,18480.0,55.0983899821,131734.0,1597646.0,0.0,0.0,,0.0,0.0,36805.0,262678.0,9600.0,0.73,0.57,0.16,755.936,5483.732,11030.763,5980.185,16164.124,,7865.0,0.23,0.73,12561.0,12470.0,12470.0,0.0,-1.0,-1.0,1.0,5200.0,237.0,181.0,237.0,197.0,0.0,40.0,0.0,1.0,44.0,94.0,-1.0,86.0,-1.0,-1.0,92.0,100.0,-1.0,74.0,0.0,52.0,0.0,1.0,0.0,29009.0,0.0,3775.0,3775.0,,,,9600.0,9200.0,9600.0,9600.0,9600.0,9000,9000,1553917946,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190330_6R_4f6858f426d3d6463b2d85280fb891d7,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190330_6R_4f6858f426d3d6463b2d85280fb891d7,,https://www.freshdirect.com/srch.jsp?searchParams=Goya+Black+Beans,VM04-06-192.168.10.94,https://www.freshdirect.com/srch.jsp?searchParams=Goya+Black+Beans,29,3,freshdirect-search,13,2019,200,Test Complete,18.1
,24.0,5977.0,6300.0,4570.0,6300.0,4570.6050000008,4570.6000000064005,5827.0,2382.0,9135.0,,0.0,1.0,874.0,1.0,1948919.0,1934962.0,83588.0,80437.0,0.0,,10384.0,5976.0,5867.0,5866.0,2397.0,7.0,4570.0,5081.0,3878.0,5548.0,5548.0,4570.0,,10434.0,10384.0,2568.0,2396.0,2396.0,39.0,14718.0,1.0,1553962196.444769,10385.0,10385.0,5977.0,5868.0,3448.0,5867.0,0.0,0.0,157973.0,241779.0,2.0,4571.0,5081.0,3879.0,5548.0,4570.6000000064005,,14719.0,14320.0,49.2604059168,82370.0,1528274.0,6300.0,6300.0,,6300.0,6300.0,21635.0,220733.0,14900.0,0.73,0.57,0.12,1140.4260000000004,5826.51,12375.118999999999,7153.144,17487.111,,8407.0,0.23,0.73,10435.0,10385.0,10385.0,0.0,-1.0,-1.0,1.0,4600.0,218.0,161.0,218.0,178.0,0.0,40.0,0.0,1.0,44.0,94.0,-1.0,91.0,-1.0,-1.0,95.0,100.0,-1.0,72.0,0.0,48.0,0.0,1.0,0.0,25378.0,0.0,3850.0,3850.0,,,,11500.0,5600.0,8100.0,8100.0,9100.0,9000,9000,1553962103,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190330_J3_74536ab29e4eaae6f740dded506efbb2,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190330_J3_74536ab29e4eaae6f740dded506efbb2,,https://www.freshdirect.com/srch.jsp?searchParams=Goya+Black+Beans,VM04-04-192.168.10.92,https://www.freshdirect.com/srch.jsp?searchParams=Goya+Black+Beans,30,3,freshdirect-search,13,2019,200,Test Complete,18.1
,24.0,5277.0,5400.0,4442.0,5400.0,4442.2950000007,4442.289999999,5105.0,2092.0,8431.0,,0.0,1.0,878.0,0.0,1787850.0,1774182.0,82533.0,80101.0,0.0,,10954.0,5277.0,5187.0,5187.0,2113.0,12.0,4442.0,4526.0,3650.0,4834.0,4834.0,4442.0,,10991.0,10954.0,2279.0,2110.0,2110.0,39.0,14671.0,0.0,1554006221.0995429,10955.0,10954.0,5277.0,5188.0,3376.0,5187.0,0.0,0.0,142129.0,200178.0,2.0,4442.0,4527.0,3651.0,4834.0,4442.289999999,,14671.0,14720.0,47.224895733100006,78660.0,1498461.0,5400.0,5400.0,,5400.0,5400.0,21635.0,264655.0,15400.0,0.76,0.64,0.16,33.3109285714,5571.901999999999,10825.756000000001,6775.5909999999985,16061.915,,7630.0,0.23,0.73,10991.0,10955.0,10955.0,0.0,-1.0,-1.0,1.0,4500.0,217.0,163.0,217.0,177.0,0.0,40.0,0.0,1.0,45.0,94.0,-1.0,92.0,-1.0,-1.0,95.0,100.0,-1.0,71.0,0.0,47.0,0.0,1.0,0.0,25151.0,0.0,3618.0,3618.0,,,,12400.0,4700.0,7200.0,8000.0,8100.0,9000,9000,1554006139,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190331_8R_366c6c2a142bd6232b39fcf19f74b59d,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190331_8R_366c6c2a142bd6232b39fcf19f74b59d,,https://www.freshdirect.com/srch.jsp?searchParams=Goya+Black+Beans,VM02-02-192.168.10.70,https://www.freshdirect.com/srch.jsp?searchParams=Goya+Black+Beans,31,3,freshdirect-search,13,2019,200,Test Complete,18.1
,24.0,5139.0,0.0,4033.0,0.0,4033.8900000061,4033.8850000117,5018.0,1952.0,9012.0,,0.0,1.0,882.0,0.0,1895202.0,1881323.0,94865.0,92045.0,0.0,,11129.0,5139.0,5043.0,5042.0,1962.0,6.0,4033.0,4568.0,3495.0,4820.0,4820.0,4033.0,,11219.0,11129.0,2141.0,1961.0,1961.0,40.0,15420.0,0.0,1554050299.532374,11130.0,11130.0,5139.0,5043.0,3535.0,5043.0,0.0,0.0,140718.0,204981.0,2.0,4034.0,4569.0,3495.0,4820.0,4033.8850000117,,15420.0,15090.0,49.96688741720001,108460.0,1548317.0,0.0,0.0,,0.0,0.0,36805.0,315850.0,8000.0,0.73,0.57,0.13,1032.069,5929.901,12071.065,6325.169,16394.793,,8137.0,0.23,0.73,11219.0,11130.0,11130.0,0.0,-1.0,-1.0,1.0,4000.0,235.0,178.0,235.0,193.0,0.0,42.0,0.0,1.0,45.0,94.0,-1.0,89.0,-1.0,-1.0,93.0,100.0,-1.0,74.0,0.0,52.0,0.0,1.0,0.0,25067.0,0.0,3464.0,3464.0,,,,8000.0,4900.0,8000.0,8000.0,8000.0,9000,9000,1554050247,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190331_1T_5672185d3606a620f4203ef23a02fca1,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190331_1T_5672185d3606a620f4203ef23a02fca1,,https://www.freshdirect.com/srch.jsp?searchParams=Goya+Black+Beans,VM01-08-192.168.10.66,https://www.freshdirect.com/srch.jsp?searchParams=Goya+Black+Beans,31,3,freshdirect-search,13,2019,200,Test Complete,18.1
,24.0,5635.0,5800.0,4374.0,5800.0,4374.8799999994,4374.8749999977,5595.0,2064.0,8194.0,,0.0,1.0,876.0,0.0,1815516.0,1801743.0,84211.0,81144.0,0.0,,10018.0,5634.0,5519.0,5518.0,2072.0,12.0,4374.0,4736.0,3693.0,5192.0,5192.0,4374.0,,10055.0,10019.0,2275.0,2071.0,2071.0,39.0,14400.0,0.0,1554094407.585516,10019.0,10019.0,5635.0,5519.0,3437.0,5518.0,0.0,0.0,147172.0,226491.0,2.0,4375.0,4737.0,3693.0,5192.0,4374.8749999977,,14400.0,13840.0,46.4585431353,82239.0,1502311.0,5800.0,5800.0,,5800.0,5800.0,69076.0,288688.0,8500.0,0.76,0.64,0.16,62.1022727273,5624.528,10887.37,6021.799,15135.307999996201,,7791.0,0.23,0.73,10056.0,10020.0,10019.0,0.0,-1.0,-1.0,1.0,4400.0,215.0,160.0,215.0,177.0,0.0,38.0,0.0,1.0,45.0,94.0,-1.0,77.0,-1.0,-1.0,95.0,100.0,-1.0,81.0,0.0,49.0,0.0,1.0,0.0,24636.0,0.0,3662.0,3662.0,,,,8500.0,7600.0,8300.0,8300.0,8300.0,9000,9000,1554094349,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190401_3R_cd9bfbdbf8c135ea90a2f8db6e231464,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190401_3R_cd9bfbdbf8c135ea90a2f8db6e231464,,https://www.freshdirect.com/srch.jsp?searchParams=Goya+Black+Beans,VM01-04-192.168.10.62,https://www.freshdirect.com/srch.jsp?searchParams=Goya+Black+Beans,1,4,freshdirect-search,14,2019,200,Test Complete,18.1
,24.0,4970.0,0.0,3895.0,0.0,3895.4950000043,3895.4950000043,4882.0,1884.0,9036.0,3895.0,0.0,1.0,879.0,0.0,1916776.0,1903025.0,96023.0,92527.0,0.0,,11565.0,4969.0,4872.0,4872.0,1894.0,15.0,3895.0,4208.0,3364.0,4729.0,4729.0,3895.0,,11678.0,11565.0,2070.0,1893.0,1893.0,41.0,15934.0,0.0,1554138578.539515,11566.0,11566.0,4970.0,4872.0,3570.0,4872.0,0.0,0.0,136425.0,196552.0,2.0,3895.0,4208.0,3365.0,4729.0,3895.4950000043,,15934.0,14909.0,46.8720528136,111943.0,1552023.0,0.0,0.0,,0.0,0.0,84246.0,334015.0,8100.0,0.73,0.57,0.12,888.77,5770.579000000002,12406.752,7385.047,16847.1139999847,,8366.0,0.23,0.73,11679.0,11566.0,11566.0,0.0,-1.0,-1.0,1.0,3900.0,237.0,181.0,237.0,196.0,0.0,41.0,0.0,1.0,45.0,94.0,-1.0,75.0,-1.0,-1.0,93.0,100.0,-1.0,82.0,0.0,53.0,0.0,1.0,0.0,25526.0,0.0,3338.0,3338.0,,,,8100.0,4800.0,8100.0,8100.0,8100.0,9000,9000,1554138521,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190401_YZ_9b168809af7ea521f5ec81dea8b0d727,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190401_YZ_9b168809af7ea521f5ec81dea8b0d727,,https://www.freshdirect.com/srch.jsp?searchParams=Goya+Black+Beans,VM03-02-192.168.10.81,https://www.freshdirect.com/srch.jsp?searchParams=Goya+Black+Beans,1,4,freshdirect-search,14,2019,200,Test Complete,18.1
,24.0,5918.0,6000.0,4665.0,6000.0,4665.6750000002,4665.6750000002,5930.0,2377.0,11311.0,4665.0,0.0,1.0,877.0,0.0,1836866.0,1823093.0,86417.0,82955.0,0.0,,10488.0,5917.0,5819.0,5819.0,2389.0,5.0,4665.0,5056.0,3995.0,5438.0,5438.0,4665.0,,10545.0,10488.0,2566.0,2388.0,2388.0,40.0,14894.0,0.0,1554182635.9298859,10488.0,10488.0,5918.0,5820.0,3388.0,5820.0,0.0,0.0,146749.0,224767.0,2.0,4666.0,5057.0,3995.0,5439.0,4665.6750000002,,14894.0,14429.0,47.6237623762,78723.0,1525647.0,6000.0,6000.0,,6000.0,6000.0,69076.0,286921.0,8800.0,0.73,0.57,0.16,1137.835,5555.467,11336.465,6666.285,15745.73,,7746.0,0.23,0.73,10546.0,10489.0,10488.0,0.0,-1.0,-1.0,1.0,4700.0,222.0,166.0,222.0,182.0,0.0,40.0,0.0,1.0,44.0,94.0,-1.0,76.0,-1.0,-1.0,95.0,100.0,-1.0,80.0,0.0,48.0,0.0,1.0,0.0,25529.0,0.0,3958.0,3958.0,,,,8800.0,7900.0,8800.0,8800.0,8800.0,9000,9000,1554182552,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190402_92_fd093d80e288d57e311d13e095ce8a1c,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190402_92_fd093d80e288d57e311d13e095ce8a1c,,https://www.freshdirect.com/srch.jsp?searchParams=Goya+Black+Beans,VM02-03-192.168.10.71,https://www.freshdirect.com/srch.jsp?searchParams=Goya+Black+Beans,2,4,freshdirect-search,14,2019,200,Test Complete,18.1
,24.0,5265.0,5300.0,4098.0,5300.0,4098.5749999963,4098.5699999874,5405.0,1980.0,10685.0,4098.0,0.0,1.0,899.0,0.0,1837254.0,1823104.0,86427.0,82246.0,0.0,,9899.0,5265.0,5174.0,5174.0,1990.0,6.0,4098.0,4498.0,3440.0,4904.0,4904.0,4098.0,,9955.0,9900.0,2175.0,1989.0,1989.0,41.0,14503.0,0.0,1554226876.617987,9900.0,9900.0,5265.0,5174.0,3468.0,5174.0,0.0,0.0,146710.0,230189.0,2.0,4099.0,4499.0,3441.0,4904.0,4098.5699999874,,14503.0,13489.0,46.791536593800004,82541.0,1529776.0,5300.0,5300.0,,5300.0,5300.0,69076.0,282717.0,8400.0,0.73,0.57,0.12,1474.8029999999999,5934.48,12857.01,7097.909000000002,16758.293,,8402.0,0.23,0.73,9955.0,9900.0,9900.0,0.0,-1.0,-1.0,1.0,4100.0,222.0,163.0,222.0,181.0,0.0,41.0,0.0,1.0,45.0,94.0,-1.0,76.0,-1.0,-1.0,95.0,100.0,-1.0,80.0,0.0,48.0,0.0,1.0,0.0,26572.0,0.0,3403.0,3403.0,,,,8400.0,7300.0,8400.0,8400.0,8400.0,9000,9000,1554226801,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190402_99_c0da259b21d5546557bdac27dccc431a,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190402_99_c0da259b21d5546557bdac27dccc431a,,https://www.freshdirect.com/srch.jsp?searchParams=Goya+Black+Beans,VM02-04-192.168.10.72,https://www.freshdirect.com/srch.jsp?searchParams=Goya+Black+Beans,2,4,freshdirect-search,14,2019,200,Test Complete,18.1
,24.0,5529.0,0.0,4228.0,8400.0,4228.8100000005,4228.8100000005,5219.0,2132.0,9541.0,4228.0,0.0,1.0,874.0,0.0,1796391.0,1782662.0,96242.0,93705.0,0.0,,11660.0,5529.0,5402.0,5402.0,2144.0,14.0,4228.0,4622.0,3675.0,5064.0,5064.0,4228.0,,11712.0,11660.0,2321.0,2143.0,2143.0,41.0,15898.0,0.0,1554270919.377942,11660.0,11660.0,5529.0,5403.0,3573.0,5402.0,0.0,0.0,130494.0,187097.0,2.0,4229.0,4622.0,3675.0,5065.0,4228.8100000005,,15898.0,14220.0,46.004529278599996,82201.0,1418181.0,0.0,0.0,8400.0,0.0,8400.0,84246.0,335586.0,8600.0,0.73,0.57,0.2,906.5210000000001,5069.234,14188.253999999999,6421.9519999999975,14188.253999999999,,6936.0,0.23,0.73,11712.0,11660.0,11660.0,0.0,-1.0,-1.0,1.0,4200.0,238.0,183.0,238.0,197.0,0.0,41.0,0.0,1.0,44.0,94.0,-1.0,75.0,-1.0,-1.0,95.0,100.0,-1.0,82.0,0.0,52.0,0.0,1.0,0.0,26599.0,0.0,3618.0,3618.0,,,,8600.0,5100.0,8600.0,8600.0,8600.0,9000,9000,1554270875,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190403_R3_371c36161178f93b27dc402b6e593b94,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190403_R3_371c36161178f93b27dc402b6e593b94,,https://www.freshdirect.com/srch.jsp?searchParams=Goya+Black+Beans,VM02-02-192.168.10.70,https://www.freshdirect.com/srch.jsp?searchParams=Goya+Black+Beans,3,4,freshdirect-search,14,2019,200,Test Complete,18.1
[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9000,9000,1554315173,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190403_QK_d7c09b7896b119f8d48dce71563a528b,170,Dulles:Chrome,0,,0,https://www.webpagetest.org/results.php?test=190403_QK_d7c09b7896b119f8d48dce71563a528b,,https://www.freshdirect.com/srch.jsp?searchParams=Goya+Black+Beans,VM03-06-192.168.10.85,https://www.freshdirect.com/srch.jsp?searchParams=Goya+Black+Beans,3,4,freshdirect-search,14,2019,200,Test Complete,18.1
,24.0,5186.0,0.0,3929.0,8100.0,3929.7949999964003,3929.7899999947,4986.0,2080.0,9982.0,3929.0,0.0,1.0,880.0,0.0,1844193.0,1828165.0,98797.0,94427.0,0.0,,11562.0,5185.0,5032.0,5032.0,2089.0,40.0,3929.0,4292.0,3432.0,4834.0,4834.0,3929.0,,11627.0,11562.0,2266.0,2089.0,2089.0,44.0,15815.0,0.0,1554359189.537679,11562.0,11562.0,5186.0,5033.0,3535.0,5033.0,0.0,0.0,134269.0,192803.0,2.0,3930.0,4292.0,3433.0,4835.0,3929.7899999947,,15815.0,15059.0,47.9312539784,78786.0,1478708.0,0.0,0.0,8100.0,0.0,8100.0,84246.0,333765.0,8100.0,0.73,0.57,0.17,1049.17,5172.272,11513.735,6320.8669999999975,16576.238,,7324.0,0.23,0.73,11627.0,11563.0,11562.0,0.0,-1.0,-1.0,1.0,4000.0,247.0,186.0,247.0,203.0,0.0,44.0,0.0,1.0,44.0,94.0,-1.0,75.0,-1.0,-1.0,95.0,100.0,-1.0,82.0,0.0,51.0,0.0,1.0,0.0,27186.0,0.0,3400.0,3400.0,,,,8100.0,4900.0,8100.0,8100.0,8100.0,9000,9000,1554359133,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190404_NT_0428064df77456ebcc0c04557401ff97,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190404_NT_0428064df77456ebcc0c04557401ff97,,https://www.freshdirect.com/srch.jsp?searchParams=Goya+Black+Beans,VM03-03-192.168.10.82,https://www.freshdirect.com/srch.jsp?searchParams=Goya+Black+Beans,4,4,freshdirect-search,14,2019,200,Test Complete,18.1
,24.0,5284.0,5400.0,4110.0,7600.0,4110.735,4110.735,5234.0,786.0,8275.0,,0.0,1.0,,0.0,1698023.0,1681703.0,89017.0,84057.0,0.0,,9509.0,5283.0,5152.0,5151.0,2220.0,16.0,4110.0,4451.0,3593.0,4844.0,4844.0,4110.0,,9549.0,9509.0,2395.0,2219.0,2219.0,45.0,13906.0,0.0,1554403164.022295,9509.0,9510.0,5284.0,5153.0,3504.0,5152.0,0.0,0.0,129422.0,192789.0,0.0,4111.0,4452.0,3593.0,4844.0,4110.735,,13906.0,12529.0,45.283700758900004,91106.0,1412178.0,5400.0,5400.0,7600.0,5400.0,7600.0,38289.0,257922.0,13800.0,0.73,0.57,0.18,1138.604,5094.719,14091.942,6445.328,15628.765,,7082.0,0.23,0.73,9550.0,9510.0,9509.0,0.0,-1.0,-1.0,1.0,4100.0,229.0,164.0,229.0,183.0,0.0,46.0,0.0,1.0,44.0,94.0,-1.0,86.0,-1.0,-1.0,94.0,100.0,-1.0,85.0,0.0,48.0,0.0,1.0,0.0,25624.0,0.0,3565.0,3565.0,,,,8300.0,6200.0,8100.0,8100.0,8100.0,9000,9000,1554403078,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190404_JD_ff4a691f649c447441e1788a381945a6,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190404_JD_ff4a691f649c447441e1788a381945a6,,https://www.freshdirect.com/srch.jsp?searchParams=Goya+Black+Beans,VM02-07-192.168.10.75,https://www.freshdirect.com/srch.jsp?searchParams=Goya+Black+Beans,4,4,freshdirect-search,14,2019,200,Test Complete,18.1
,24.0,5046.0,0.0,4011.0,8100.0,4011.814999998,4011.8099999963,4909.0,1994.0,8727.0,,0.0,1.0,877.0,0.0,1779440.0,1763336.0,99622.0,94256.0,0.0,,10976.0,5046.0,4934.0,4934.0,2004.0,15.0,4011.0,4316.0,3527.0,4687.0,4687.0,4011.0,,11025.0,10976.0,2183.0,2003.0,2003.0,45.0,15586.0,0.0,1554447157.596209,10977.0,10977.0,5046.0,4935.0,3604.0,4935.0,0.0,0.0,130918.0,196297.0,2.0,4012.0,4316.0,3527.0,4688.0,4011.8099999963,,15586.0,15360.0,48.4848484848,82232.0,1424370.0,0.0,0.0,8100.0,0.0,8100.0,80891.0,323138.0,8100.0,0.73,0.57,0.17,1050.392,5233.003,16553.188000000002,6475.37,16553.1880000076,,7006.0,0.23,0.73,11026.0,10977.0,10977.0,0.0,-1.0,-1.0,1.0,4000.0,248.0,182.0,248.0,204.0,0.0,44.0,0.0,1.0,44.0,94.0,-1.0,75.0,-1.0,-1.0,95.0,100.0,-1.0,89.0,0.0,53.0,0.0,1.0,0.0,26195.0,0.0,3497.0,3497.0,,,,8100.0,5200.0,7400.0,8100.0,8100.0,9000,9000,1554447099,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190405_Z2_da47c1e24a035b6bc33f583671017b6a,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190405_Z2_da47c1e24a035b6bc33f583671017b6a,,https://www.freshdirect.com/srch.jsp?searchParams=Goya+Black+Beans,VM03-03-192.168.10.82,https://www.freshdirect.com/srch.jsp?searchParams=Goya+Black+Beans,5,4,freshdirect-search,14,2019,200,Test Complete,18.1
