data.average.firstView,data.average.firstView.Colordepth,data.average.firstView.FirstInteractive,data.average.firstView.FirstPaintedHero,data.average.firstView.LastInteractive,data.average.firstView.LastPaintedHero,data.average.firstView.PerformancePaintTiming.first-contentful-paint,data.average.firstView.PerformancePaintTiming.first-paint,data.average.firstView.SpeedIndex,data.average.firstView.TTFB,data.average.firstView.TTIMeasurementEnd,data.average.firstView.TimeToInteractive,data.average.firstView.aft,data.average.firstView.avgRun,data.average.firstView.basePageSSLTime,data.average.firstView.bigImageCount,data.average.firstView.bytesIn,data.average.firstView.bytesInDoc,data.average.firstView.bytesOut,data.average.firstView.bytesOutDoc,data.average.firstView.cached,data.average.firstView.chromeUserTiming.InteractiveTime,data.average.firstView.chromeUserTiming.domComplete,data.average.firstView.chromeUserTiming.domContentLoadedEventEnd,data.average.firstView.chromeUserTiming.domContentLoadedEventStart,data.average.firstView.chromeUserTiming.domInteractive,data.average.firstView.chromeUserTiming.domLoading,data.average.firstView.chromeUserTiming.fetchStart,data.average.firstView.chromeUserTiming.firstContentfulPaint,data.average.firstView.chromeUserTiming.firstImagePaint,data.average.firstView.chromeUserTiming.firstLayout,data.average.firstView.chromeUserTiming.firstMeaningfulPaint,data.average.firstView.chromeUserTiming.firstMeaningfulPaintCandidate,data.average.firstView.chromeUserTiming.firstPaint,data.average.firstView.chromeUserTiming.firstTextPaint,data.average.firstView.chromeUserTiming.loadEventEnd,data.average.firstView.chromeUserTiming.loadEventStart,data.average.firstView.chromeUserTiming.redirectEnd,data.average.firstView.chromeUserTiming.redirectStart,data.average.firstView.chromeUserTiming.responseEnd,data.average.firstView.chromeUserTiming.unloadEventEnd,data.average.firstView.chromeUserTiming.unloadEventStart,data.average.firstView.connections,data.average.firstView.cpu.Idle,data.average.firstView.cpu.Paint,data.average.firstView.date,data.average.firstView.docTime,data.average.firstView.domComplete,data.average.firstView.domContentLoadedEventEnd,data.average.firstView.domContentLoadedEventStart,data.average.firstView.domElements,data.average.firstView.domInteractive,data.average.firstView.domLoading,data.average.firstView.domTime,data.average.firstView.effectiveBps,data.average.firstView.effectiveBpsDoc,data.average.firstView.final_base_page_request,data.average.firstView.firstContentfulPaint,data.average.firstView.firstImagePaint,data.average.firstView.firstLayout,data.average.firstView.firstMeaningfulPaint,data.average.firstView.firstPaint,data.average.firstView.firstTextPaint,data.average.firstView.fullyLoaded,data.average.firstView.fullyLoadedCPUms,data.average.firstView.fullyLoadedCPUpct,data.average.firstView.gzip_savings,data.average.firstView.gzip_total,data.average.firstView.heroElementTimes.BackgroundImage,data.average.firstView.heroElementTimes.FirstPaintedHero,data.average.firstView.heroElementTimes.Image,data.average.firstView.heroElementTimes.LastPaintedHero,data.average.firstView.image_savings,data.average.firstView.image_total,data.average.firstView.lastVisualChange,data.average.firstView.lighthouse.Accessibility,data.average.firstView.lighthouse.BestPractices,data.average.firstView.lighthouse.Performance,data.average.firstView.lighthouse.Performance.estimated-input-latency,data.average.firstView.lighthouse.Performance.first-contentful-paint,data.average.firstView.lighthouse.Performance.first-cpu-idle,data.average.firstView.lighthouse.Performance.first-meaningful-paint,data.average.firstView.lighthouse.Performance.interactive,data.average.firstView.lighthouse.Performance.max-potential-fid,data.average.firstView.lighthouse.Performance.speed-index,data.average.firstView.lighthouse.ProgressiveWebApp,data.average.firstView.lighthouse.SEO,data.average.firstView.loadEventEnd,data.average.firstView.loadEventStart,data.average.firstView.loadTime,data.average.firstView.maybeCaptcha,data.average.firstView.minify_savings,data.average.firstView.minify_total,data.average.firstView.optimization_checked,data.average.firstView.render,data.average.firstView.requests,data.average.firstView.requestsDoc,data.average.firstView.requestsFull,data.average.firstView.responses_200,data.average.firstView.responses_404,data.average.firstView.responses_other,data.average.firstView.result,data.average.firstView.run,data.average.firstView.score_cache,data.average.firstView.score_cdn,data.average.firstView.score_combine,data.average.firstView.score_compress,data.average.firstView.score_cookies,data.average.firstView.score_etags,data.average.firstView.score_gzip,data.average.firstView.score_keep-alive,data.average.firstView.score_minify,data.average.firstView.score_progressive_jpeg,data.average.firstView.server_rtt,data.average.firstView.smallImageCount,data.average.firstView.start_epoch,data.average.firstView.step,data.average.firstView.testStartOffset,data.average.firstView.test_run_time_ms,data.average.firstView.titleTime,data.average.firstView.userTime,data.average.firstView.userTime.optimizely_blockBegin,data.average.firstView.visualComplete,data.average.firstView.visualComplete85,data.average.firstView.visualComplete90,data.average.firstView.visualComplete95,data.average.firstView.visualComplete99,data.bwDown,data.bwUp,data.completed,data.connectivity,data.from,data.fvonly,data.id,data.latency,data.location,data.mobile,data.plr,data.successfulFVRuns,data.summary,data.testRuns,data.testUrl,data.tester,data.url,speedtracker.day,speedtracker.month,speedtracker.slug,speedtracker.week,speedtracker.year,statusCode,statusText,webPagetestVersion
,24.0,5461.0,,4056.0,,4056.0850000038,4056.0850000038,10974.0,2270.0,9244.0,4056.0,0.0,1.0,,1.0,1930208.0,1916328.0,63291.0,61177.0,0.0,,12001.0,5461.0,5455.0,5455.0,2280.0,1467.0,4056.0,4407.0,3635.0,5200.0,5200.0,4056.0,,12052.0,12001.0,1467.0,16.0,2478.0,2279.0,2279.0,44.0,16176.0,0.0,1553477055.000973,12001.0,12001.0,5461.0,5456.0,5154.0,5455.0,0.0,0.0,138803.0,196930.0,3.0,4056.0,4408.0,3636.0,5201.0,4056.0850000038,,16176.0,16960.0,51.1922728645,39002.0,1372358.0,,,,,15306.0,224604.0,16300.0,0.69,0.64,0.12,76.0295,5670.7609999999995,11913.716,6617.449000000001,16963.824,,8951.0,0.23,0.67,12052.0,12001.0,12001.0,0.0,-1.0,-1.0,1.0,4100.0,236.0,179.0,236.0,192.0,0.0,44.0,0.0,1.0,47.0,95.0,-1.0,94.0,-1.0,-1.0,98.0,100.0,-1.0,24.0,0.0,40.0,0.0,1.0,0.0,23474.0,0.0,3598.0,3598.0,12500.0,11500.0,11500.0,11500.0,11500.0,9000,9000,1553476971,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190325_GE_ddcaef5af9f40c53cc47fc6d5e538695,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190325_GE_ddcaef5af9f40c53cc47fc6d5e538695,,https://www.freshdirect.com/,VM04-01-192.168.10.80,https://www.freshdirect.com/,24,3,freshdirect-home,12,2019,200,Test Complete,18.1
,24.0,5815.0,,4386.0,,4386.0850000001,4386.0850000001,6694.0,722.0,9682.0,4386.0,0.0,1.0,,1.0,1927641.0,1913474.0,62272.0,59223.0,0.0,,11514.0,5815.0,5811.0,5811.0,2573.0,1565.0,4386.0,4670.0,3914.0,5514.0,5514.0,4386.0,,11566.0,11514.0,1565.0,12.0,2771.0,2573.0,2572.0,43.0,16047.0,0.0,1553521030.0450866,11514.0,11514.0,5815.0,5812.0,5130.0,5812.0,0.0,0.0,125784.0,177304.0,0.0,4386.0,4671.0,3914.0,5514.0,4386.0850000001,,16047.0,15830.0,48.3654139933,41497.0,1347486.0,,,,,15306.0,219720.0,16200.0,0.69,0.64,0.12,66.7832857143,5812.48,10983.063999999997,6963.78,15918.77,,9254.0,0.23,0.67,11567.0,11514.0,11514.0,0.0,-1.0,-1.0,1.0,4400.0,232.0,172.0,232.0,189.0,0.0,43.0,0.0,1.0,47.0,95.0,-1.0,94.0,-1.0,-1.0,97.0,100.0,-1.0,24.0,0.0,38.0,0.0,1.0,0.0,23409.0,0.0,3883.0,3883.0,12000.0,9200.0,9200.0,9200.0,9200.0,9000,9000,1553520992,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190325_1H_9b4ebdef743d2ef7aea25313cd9c89ec,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190325_1H_9b4ebdef743d2ef7aea25313cd9c89ec,,https://www.freshdirect.com/,VM01-07-192.168.10.65,https://www.freshdirect.com/,25,3,freshdirect-home,13,2019,200,Test Complete,18.1
,24.0,8471.0,8900.0,6959.0,8900.0,6959.5550000013,6959.5550000013,9332.0,4951.0,12049.0,8471.0,0.0,1.0,,1.0,1946758.0,1932700.0,61954.0,58909.0,0.0,,14005.0,8471.0,8466.0,8465.0,4963.0,1474.0,6959.0,7259.0,6451.0,8107.0,8107.0,6959.0,,14089.0,14005.0,1474.0,7.0,5193.0,4962.0,4962.0,42.0,18825.0,7.0,1553612285.075089,14005.0,14005.0,8471.0,8466.0,5131.0,8465.0,0.0,0.0,140246.0,213463.0,3.0,6960.0,7260.0,6452.0,8107.0,6959.5550000013,,18832.0,20429.0,52.438398357299995,39018.0,1363926.0,8900.0,8900.0,8900.0,8900.0,15306.0,219762.0,19000.0,0.77,0.57,0.09,194.7485,6225.118,14762.857,7654.887,14762.857,,10122.0,0.23,0.67,14089.0,14005.0,14005.0,0.0,-1.0,-1.0,1.0,7000.0,223.0,167.0,223.0,183.0,0.0,40.0,0.0,1.0,46.0,95.0,-1.0,94.0,-1.0,-1.0,98.0,100.0,-1.0,24.0,0.0,37.0,0.0,1.0,0.0,30484.0,0.0,6417.0,6417.0,12500.0,11900.0,12500.0,12500.0,12500.0,9000,9000,1553612273,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190326_NQ_f4133244acc9c05b0e76ce5f0dd74473,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190326_NQ_f4133244acc9c05b0e76ce5f0dd74473,,https://www.freshdirect.com/,VM04-01-192.168.10.80,https://www.freshdirect.com/,26,3,freshdirect-home,13,2019,200,Test Complete,18.1
,24.0,6551.0,,4755.0,,4755.9250000013,4755.9199999996,7425.0,2487.0,10288.0,4755.0,0.0,1.0,,0.0,1817296.0,1803013.0,62687.0,60029.0,0.0,,12346.0,6550.0,6546.0,6546.0,2499.0,1612.0,4755.0,5172.0,3978.0,6169.0,6169.0,4755.0,,12425.0,12346.0,1612.0,17.0,2684.0,2498.0,2498.0,43.0,17202.0,0.0,1553653401.2936606,12347.0,12347.0,6551.0,6547.0,5107.0,6547.0,0.0,0.0,123499.0,182861.0,3.0,4756.0,5173.0,3978.0,6170.0,4755.9199999996,,17202.0,18360.0,55.234657039700004,39002.0,1359125.0,,,,,19334.0,242242.0,10700.0,0.69,0.57,0.04,100.293,6429.456,15659.487,7777.276,21326.415,,17071.0,0.23,0.67,12426.0,12347.0,12347.0,0.0,-1.0,-1.0,1.0,4800.0,230.0,169.0,230.0,187.0,0.0,43.0,0.0,1.0,47.0,95.0,-1.0,93.0,-1.0,-1.0,98.0,100.0,-1.0,34.0,0.0,37.0,0.0,1.0,0.0,26294.0,0.0,3942.0,3942.0,10700.0,10700.0,10700.0,10700.0,10700.0,9000,9000,1553653347,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190327_4Y_bf729f11b4d4c4b77cd792f5156b0ba9,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190327_4Y_bf729f11b4d4c4b77cd792f5156b0ba9,,https://www.freshdirect.com/,VM02-03-192.168.10.71,https://www.freshdirect.com/,26,3,freshdirect-home,13,2019,200,Test Complete,18.1
,24.0,8697.0,,7217.0,,7217.6650000038,7217.6600000093,9838.0,5202.0,13389.0,8697.0,0.0,1.0,,1.0,1941259.0,1926974.0,62792.0,59744.0,0.0,,14932.0,8697.0,8693.0,8693.0,5214.0,1485.0,7217.0,7573.0,6767.0,8402.0,8402.0,7217.0,,15070.0,14933.0,1485.0,11.0,5409.0,5213.0,5213.0,42.0,19267.0,0.0,1553697535.068481,14933.0,14933.0,8697.0,8694.0,5057.0,8694.0,0.0,0.0,138020.0,198024.0,3.0,7218.0,7574.0,6768.0,8402.0,7217.6600000093,,19267.0,18240.0,48.330683624799995,39002.0,1358665.0,,,,,15306.0,219762.0,19500.0,0.69,0.64,0.09,133.659,5728.185,14555.153,6855.7869999999975,20528.895,,9687.0,0.23,0.67,15070.0,14933.0,14933.0,0.0,-1.0,-1.0,1.0,7200.0,228.0,169.0,228.0,183.0,0.0,45.0,0.0,1.0,46.0,95.0,-1.0,94.0,-1.0,-1.0,98.0,100.0,-1.0,24.0,0.0,37.0,0.0,1.0,0.0,27178.0,0.0,6724.0,6724.0,16000.0,13000.0,13500.0,13500.0,13500.0,9000,9000,1553697505,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190327_10_6b8e24f2a4349950c8a3dd6a5c5647d6,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190327_10_6b8e24f2a4349950c8a3dd6a5c5647d6,,https://www.freshdirect.com/,VM01-03-192.168.10.61,https://www.freshdirect.com/,27,3,freshdirect-home,13,2019,200,Test Complete,18.1
,24.0,5973.0,,4163.0,,4163.0149999983005,4163.0099999966,6967.0,2261.0,10570.0,4163.0,0.0,1.0,,1.0,1983427.0,1969506.0,71145.0,68689.0,0.0,,13140.0,5972.0,5969.0,5969.0,2275.0,1467.0,4163.0,4763.0,3636.0,5687.0,5687.0,4163.0,,13191.0,13141.0,1467.0,14.0,2470.0,2274.0,2274.0,42.0,17505.0,0.0,1553741657.903795,13141.0,13140.0,5973.0,5970.0,5159.0,5969.0,0.0,0.0,130111.0,181020.0,3.0,4163.0,4764.0,3637.0,5687.0,4163.0099999966,,17505.0,18179.0,52.407033727299996,39002.0,1346168.0,,,,,30476.0,268274.0,11600.0,0.69,0.64,0.08,98.0246,5969.602,14491.703000000001,7165.3380000000025,20857.379999996203,,9435.0,0.23,0.67,13192.0,13141.0,13141.0,0.0,-1.0,-1.0,1.0,4200.0,245.0,189.0,245.0,199.0,0.0,46.0,0.0,1.0,47.0,94.0,-1.0,89.0,-1.0,-1.0,98.0,100.0,-1.0,33.0,0.0,42.0,0.0,1.0,0.0,28291.0,0.0,3611.0,3611.0,11600.0,11000.0,11600.0,11600.0,11600.0,9000,9000,1553741627,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190328_PM_fc1830f6e50e1fe1532a8b1c88041df1,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190328_PM_fc1830f6e50e1fe1532a8b1c88041df1,,https://www.freshdirect.com/,VM03-06-192.168.10.85,https://www.freshdirect.com/,27,3,freshdirect-home,13,2019,200,Test Complete,18.1
,24.0,5990.0,,4606.0,,4606.8149999919,4606.8149999919,7110.0,850.0,9789.0,4606.0,0.0,1.0,,1.0,1915745.0,1901822.0,61251.0,58010.0,0.0,,12204.0,5990.0,5987.0,5986.0,2661.0,1477.0,4606.0,4859.0,4098.0,5711.0,5711.0,4606.0,,12281.0,12204.0,1477.0,30.0,2858.0,2660.0,2660.0,41.0,16833.0,1.0,1553785869.401952,12204.0,12204.0,5990.0,5987.0,5311.0,5986.0,0.0,0.0,119853.0,167502.0,0.0,4607.0,4859.0,4098.0,5712.0,4606.8149999919,,16834.0,17750.0,54.0993599512,39002.0,1327996.0,,,,,16758.0,223658.0,16800.0,0.65,0.57,0.08,905.64,5988.647,15807.886999999999,7243.42,18000.587,,9827.0,0.23,0.67,12281.0,12204.0,12204.0,0.0,-1.0,-1.0,1.0,4600.0,221.0,165.0,221.0,178.0,0.0,43.0,0.0,1.0,46.0,95.0,-1.0,93.0,-1.0,-1.0,98.0,100.0,-1.0,23.0,0.0,36.0,0.0,1.0,0.0,24432.0,0.0,4066.0,4066.0,15000.0,10000.0,10000.0,10000.0,10000.0,9000,9000,1553785835,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190328_JG_bc1b1bf12f094d84680adb1fbef51cbd,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190328_JG_bc1b1bf12f094d84680adb1fbef51cbd,,https://www.freshdirect.com/,VM03-07-192.168.10.86,https://www.freshdirect.com/,28,3,freshdirect-home,13,2019,200,Test Complete,18.1
,24.0,6494.0,,4605.0,,4605.5049999995,4605.5049999995,7210.0,2514.0,10597.0,4605.0,0.0,1.0,,1.0,1993397.0,1979475.0,71224.0,68221.0,0.0,,13530.0,6493.0,6490.0,6489.0,2526.0,1545.0,4605.0,4963.0,3975.0,6072.0,6072.0,4605.0,,13662.0,13530.0,1545.0,18.0,2753.0,2525.0,2525.0,43.0,17901.0,0.0,1553829730.297339,13531.0,13531.0,6494.0,6490.0,5532.0,6490.0,0.0,0.0,129550.0,179674.0,3.0,4606.0,4963.0,3975.0,6073.0,4605.5049999995,,17901.0,22040.0,60.749724366,39010.0,1350877.0,,,,,31928.0,274157.0,12200.0,0.69,0.64,0.09,127.0545,5779.903,18028.718,6930.9259999999995,18028.718,,9526.0,0.23,0.67,13663.0,13531.0,13531.0,0.0,-1.0,-1.0,1.0,4700.0,248.0,189.0,248.0,200.0,0.0,48.0,0.0,1.0,47.0,94.0,-1.0,89.0,-1.0,-1.0,98.0,100.0,-1.0,32.0,0.0,41.0,0.0,1.0,0.0,29717.0,0.0,3934.0,3934.0,12200.0,11600.0,12100.0,12200.0,12200.0,9000,9000,1553829698,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190329_0C_286c9fec3ae2bd67c60f3c0ec74bb096,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190329_0C_286c9fec3ae2bd67c60f3c0ec74bb096,,https://www.freshdirect.com/,VM03-05-192.168.10.84,https://www.freshdirect.com/,28,3,freshdirect-home,13,2019,200,Test Complete,18.1
,24.0,5898.0,,4381.0,,4381.2800000014,4381.275000007,6792.0,2467.0,10587.0,4381.0,0.0,1.0,,1.0,1993094.0,1979130.0,70416.0,67960.0,0.0,,13486.0,5897.0,5894.0,5894.0,2477.0,1425.0,4381.0,4760.0,3907.0,5666.0,5666.0,4381.0,,13552.0,13486.0,1425.0,10.0,2671.0,2476.0,2476.0,43.0,17728.0,0.0,1553874014.998344,13487.0,13486.0,5898.0,5895.0,5449.0,5894.0,0.0,0.0,130600.0,179594.0,3.0,4381.0,4761.0,3907.0,5667.0,4381.275000007,,17728.0,18610.0,53.2474964235,39009.0,1350283.0,,,,,31928.0,274157.0,11200.0,0.69,0.64,0.12,91.4093333333,5727.5480000000025,10833.833,6906.273,16877.418999999998,,9144.0,0.23,0.67,13553.0,13487.0,13487.0,0.0,-1.0,-1.0,1.0,4400.0,246.0,187.0,246.0,199.0,0.0,47.0,0.0,1.0,46.0,94.0,-1.0,89.0,-1.0,-1.0,98.0,100.0,-1.0,32.0,0.0,41.0,0.0,1.0,0.0,28092.0,0.0,3875.0,3875.0,11200.0,10600.0,11200.0,11200.0,11200.0,9000,9000,1553873936,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190329_DN_cf9ba0a98a3004acc37f7a9ccae86d93,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190329_DN_cf9ba0a98a3004acc37f7a9ccae86d93,,https://www.freshdirect.com/,VM04-06-192.168.10.94,https://www.freshdirect.com/,29,3,freshdirect-home,13,2019,200,Test Complete,18.1
,24.0,5812.0,0.0,4159.0,0.0,4159.1899999985,4159.1850000004,6391.0,2294.0,10423.0,4159.0,0.0,1.0,,1.0,2042809.0,2028931.0,73943.0,71486.0,0.0,,12668.0,5812.0,5808.0,5808.0,2304.0,1437.0,4159.0,4548.0,3726.0,5316.0,5316.0,4159.0,,12722.0,12668.0,1437.0,9.0,2502.0,2303.0,2303.0,40.0,16984.0,0.0,1553918050.048984,12669.0,12668.0,5812.0,5808.0,5448.0,5808.0,0.0,0.0,139061.0,195559.0,3.0,4159.0,4549.0,3727.0,5316.0,4159.1850000004,,16984.0,17470.0,51.594802126400005,72229.0,1384039.0,0.0,0.0,0.0,0.0,31928.0,290126.0,10700.0,0.65,0.57,0.1,557.4355,6042.505,11408.288,7256.485,18411.6270000038,,9399.0,0.23,0.67,12722.0,12669.0,12669.0,0.0,-1.0,-1.0,1.0,4200.0,247.0,189.0,247.0,202.0,0.0,45.0,0.0,1.0,46.0,94.0,-1.0,89.0,-1.0,-1.0,95.0,100.0,-1.0,38.0,0.0,45.0,0.0,1.0,0.0,28422.0,0.0,3697.0,3697.0,10700.0,9300.0,10500.0,10700.0,10700.0,9000,9000,1553917969,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190330_R8_b3095947cbbfd66d50433434eb511ccb,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190330_R8_b3095947cbbfd66d50433434eb511ccb,,https://www.freshdirect.com/,VM04-02-192.168.10.90,https://www.freshdirect.com/,29,3,freshdirect-home,13,2019,200,Test Complete,18.1
,24.0,8154.0,0.0,6896.0,0.0,6896.399999997801,6896.399999997801,8984.0,4684.0,12239.0,8154.0,0.0,1.0,,1.0,1973929.0,1959982.0,69773.0,66774.0,0.0,,15518.0,8154.0,8151.0,8151.0,4693.0,1455.0,6896.0,7055.0,6208.0,8015.0,8015.0,6896.0,,15596.0,15518.0,1455.0,10.0,4893.0,4693.0,4693.0,41.0,19900.0,0.0,1553962136.298808,15519.0,15518.0,8154.0,8151.0,5472.0,8151.0,0.0,0.0,129727.0,180893.0,3.0,6896.0,7056.0,6208.0,8015.0,6896.399999997801,,19900.0,20179.0,51.335538031000006,22995.0,1335111.0,0.0,0.0,0.0,0.0,31928.0,270456.0,13600.0,0.65,0.57,0.1,838.42,6042.5909999999985,11605.487,7052.201,17697.505,,9398.0,0.23,0.67,15596.0,15518.0,15519.0,0.0,-1.0,-1.0,1.0,6900.0,244.0,184.0,244.0,199.0,0.0,45.0,0.0,1.0,47.0,94.0,-1.0,89.0,-1.0,-1.0,99.0,100.0,-1.0,32.0,0.0,40.0,0.0,1.0,0.0,33088.0,0.0,6163.0,6163.0,13600.0,13100.0,13500.0,13600.0,13600.0,9000,9000,1553962083,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190330_79_487dd18a19a6bedb101db88e3c1e8886,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190330_79_487dd18a19a6bedb101db88e3c1e8886,,https://www.freshdirect.com/,VM02-04-192.168.10.72,https://www.freshdirect.com/,30,3,freshdirect-home,13,2019,200,Test Complete,18.1
,24.0,5605.0,0.0,4171.0,0.0,4171.8599999986,4171.8599999986,6311.0,2283.0,9570.0,4171.0,0.0,1.0,,1.0,1977164.0,1963159.0,70042.0,67588.0,0.0,,12477.0,5605.0,5602.0,5602.0,2298.0,1448.0,4171.0,4508.0,3754.0,5314.0,5314.0,4171.0,,12524.0,12477.0,1448.0,6.0,2490.0,2298.0,2298.0,41.0,16922.0,0.0,1554006236.301106,12478.0,12478.0,5605.0,5602.0,5346.0,5602.0,0.0,0.0,135061.0,192560.0,3.0,4172.0,4508.0,3754.0,5315.0,4171.8599999986,,16922.0,16789.0,50.3750375037,22994.0,1334620.0,0.0,0.0,0.0,0.0,31928.0,274157.0,10900.0,0.65,0.57,0.11,851.99,5722.395,11975.368,6967.8,17503.234,,9233.0,0.23,0.67,12524.0,12478.0,12478.0,0.0,-1.0,-1.0,1.0,4200.0,246.0,185.0,246.0,199.0,0.0,47.0,0.0,1.0,47.0,94.0,-1.0,89.0,-1.0,-1.0,99.0,100.0,-1.0,32.0,0.0,41.0,0.0,1.0,0.0,28057.0,0.0,3726.0,3726.0,10900.0,8400.0,10900.0,10900.0,10900.0,9000,9000,1554006156,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190331_7Y_c5aaf479f3f2bed60c8c863fbdd35cd6,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190331_7Y_c5aaf479f3f2bed60c8c863fbdd35cd6,,https://www.freshdirect.com/,VM04-02-192.168.10.90,https://www.freshdirect.com/,31,3,freshdirect-home,13,2019,200,Test Complete,18.1
,24.0,6280.0,6500.0,4840.0,6500.0,4840.2500000084,4840.2449999994,7277.0,2732.0,9589.0,,0.0,1.0,,0.0,1784124.0,1769891.0,61281.0,57936.0,0.0,,12270.0,6280.0,6276.0,6276.0,2742.0,1794.0,4840.0,5189.0,4392.0,5923.0,5923.0,4840.0,,12314.0,12271.0,1794.0,13.0,2937.0,2741.0,2741.0,41.0,16578.0,0.0,1554050289.638663,12271.0,12271.0,6280.0,6277.0,5176.0,6276.0,0.0,0.0,128854.0,185542.0,3.0,4840.0,5190.0,4392.0,5924.0,4840.2449999994,,16578.0,15390.0,47.0930232558,52566.0,1341285.0,6500.0,6500.0,6500.0,6500.0,16758.0,225729.0,10100.0,0.65,0.57,0.13,804.683,5443.669,11479.889,6710.084,16552.622,,8973.0,0.23,0.67,12314.0,12271.0,12271.0,0.0,-1.0,-1.0,1.0,4800.0,228.0,166.0,228.0,183.0,0.0,45.0,0.0,1.0,46.0,95.0,-1.0,93.0,-1.0,-1.0,97.0,100.0,-1.0,23.0,0.0,37.0,0.0,1.0,0.0,28020.0,0.0,4356.0,4356.0,10100.0,9800.0,9800.0,10100.0,10100.0,9000,9000,1554050253,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190331_35_da73669a1d3610f20fe9d1e19c42b101,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190331_35_da73669a1d3610f20fe9d1e19c42b101,,https://www.freshdirect.com/,VM03-02-192.168.10.81,https://www.freshdirect.com/,31,3,freshdirect-home,13,2019,200,Test Complete,18.1
,24.0,5653.0,0.0,4365.0,0.0,4365.4649999953,4365.4649999953,6171.0,2215.0,9862.0,4365.0,0.0,1.0,,0.0,1850727.0,1836870.0,70068.0,66885.0,0.0,,12383.0,5653.0,5650.0,5649.0,2228.0,1467.0,4365.0,4507.0,3795.0,5321.0,5321.0,4365.0,,12432.0,12383.0,1467.0,14.0,2418.0,2226.0,2226.0,43.0,16497.0,0.0,1554094401.6380439,12384.0,12383.0,5653.0,5650.0,5287.0,5650.0,0.0,0.0,129584.0,180634.0,3.0,4365.0,4507.0,3795.0,5322.0,4365.4649999953,,16497.0,16360.0,49.51573849880001,22995.0,1337417.0,0.0,0.0,0.0,0.0,35899.0,292207.0,9900.0,0.65,0.57,0.09,768.1489999999999,5745.985,15973.124,7101.476,20825.746,,9203.0,0.23,0.67,12432.0,12383.0,12384.0,0.0,-1.0,-1.0,1.0,4400.0,243.0,183.0,243.0,199.0,0.0,44.0,0.0,1.0,47.0,94.0,-1.0,88.0,-1.0,-1.0,99.0,100.0,-1.0,40.0,0.0,40.0,0.0,1.0,0.0,27068.0,0.0,3766.0,3766.0,9900.0,8400.0,9900.0,9900.0,9900.0,9000,9000,1554094346,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190401_95_6847ee9db891cce97e9b784d6ab8d268,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190401_95_6847ee9db891cce97e9b784d6ab8d268,,https://www.freshdirect.com/,VM02-06-192.168.10.74,https://www.freshdirect.com/,1,4,freshdirect-home,14,2019,200,Test Complete,18.1
