data.average.firstView.Colordepth,data.average.firstView.FirstInteractive,data.average.firstView.FirstPaintedHero,data.average.firstView.LastInteractive,data.average.firstView.LastPaintedHero,data.average.firstView.PerformancePaintTiming.first-contentful-paint,data.average.firstView.PerformancePaintTiming.first-paint,data.average.firstView.SpeedIndex,data.average.firstView.TTFB,data.average.firstView.TTIMeasurementEnd,data.average.firstView.TimeToInteractive,data.average.firstView.aft,data.average.firstView.avgRun,data.average.firstView.basePageSSLTime,data.average.firstView.bigImageCount,data.average.firstView.bytesIn,data.average.firstView.bytesInDoc,data.average.firstView.bytesOut,data.average.firstView.bytesOutDoc,data.average.firstView.cached,data.average.firstView.chromeUserTiming.domComplete,data.average.firstView.chromeUserTiming.domContentLoadedEventEnd,data.average.firstView.chromeUserTiming.domContentLoadedEventStart,data.average.firstView.chromeUserTiming.domInteractive,data.average.firstView.chromeUserTiming.domLoading,data.average.firstView.chromeUserTiming.fetchStart,data.average.firstView.chromeUserTiming.firstContentfulPaint,data.average.firstView.chromeUserTiming.firstImagePaint,data.average.firstView.chromeUserTiming.firstLayout,data.average.firstView.chromeUserTiming.firstMeaningfulPaint,data.average.firstView.chromeUserTiming.firstMeaningfulPaintCandidate,data.average.firstView.chromeUserTiming.firstPaint,data.average.firstView.chromeUserTiming.firstTextPaint,data.average.firstView.chromeUserTiming.loadEventEnd,data.average.firstView.chromeUserTiming.loadEventStart,data.average.firstView.chromeUserTiming.responseEnd,data.average.firstView.chromeUserTiming.unloadEventEnd,data.average.firstView.chromeUserTiming.unloadEventStart,data.average.firstView.connections,data.average.firstView.cpu.Idle,data.average.firstView.cpu.Paint,data.average.firstView.date,data.average.firstView.docTime,data.average.firstView.domComplete,data.average.firstView.domContentLoadedEventEnd,data.average.firstView.domContentLoadedEventStart,data.average.firstView.domElements,data.average.firstView.domInteractive,data.average.firstView.domLoading,data.average.firstView.domTime,data.average.firstView.effectiveBps,data.average.firstView.effectiveBpsDoc,data.average.firstView.final_base_page_request,data.average.firstView.firstContentfulPaint,data.average.firstView.firstImagePaint,data.average.firstView.firstLayout,data.average.firstView.firstMeaningfulPaint,data.average.firstView.firstPaint,data.average.firstView.firstTextPaint,data.average.firstView.fullyLoaded,data.average.firstView.fullyLoadedCPUms,data.average.firstView.fullyLoadedCPUpct,data.average.firstView.gzip_savings,data.average.firstView.gzip_total,data.average.firstView.heroElementTimes.BackgroundImage,data.average.firstView.heroElementTimes.FirstPaintedHero,data.average.firstView.heroElementTimes.Heading,data.average.firstView.heroElementTimes.LastPaintedHero,data.average.firstView.image_savings,data.average.firstView.image_total,data.average.firstView.lastVisualChange,data.average.firstView.lighthouse.Accessibility,data.average.firstView.lighthouse.BestPractices,data.average.firstView.lighthouse.Performance,data.average.firstView.lighthouse.Performance.estimated-input-latency,data.average.firstView.lighthouse.Performance.first-contentful-paint,data.average.firstView.lighthouse.Performance.first-cpu-idle,data.average.firstView.lighthouse.Performance.first-meaningful-paint,data.average.firstView.lighthouse.Performance.interactive,data.average.firstView.lighthouse.Performance.max-potential-fid,data.average.firstView.lighthouse.Performance.speed-index,data.average.firstView.lighthouse.ProgressiveWebApp,data.average.firstView.lighthouse.SEO,data.average.firstView.loadEventEnd,data.average.firstView.loadEventStart,data.average.firstView.loadTime,data.average.firstView.maybeCaptcha,data.average.firstView.minify_savings,data.average.firstView.minify_total,data.average.firstView.optimization_checked,data.average.firstView.render,data.average.firstView.requests,data.average.firstView.requestsDoc,data.average.firstView.requestsFull,data.average.firstView.responses_200,data.average.firstView.responses_404,data.average.firstView.responses_other,data.average.firstView.result,data.average.firstView.run,data.average.firstView.score_cache,data.average.firstView.score_cdn,data.average.firstView.score_combine,data.average.firstView.score_compress,data.average.firstView.score_cookies,data.average.firstView.score_etags,data.average.firstView.score_gzip,data.average.firstView.score_keep-alive,data.average.firstView.score_minify,data.average.firstView.score_progressive_jpeg,data.average.firstView.server_rtt,data.average.firstView.smallImageCount,data.average.firstView.start_epoch,data.average.firstView.step,data.average.firstView.testStartOffset,data.average.firstView.test_run_time_ms,data.average.firstView.titleTime,data.average.firstView.visualComplete,data.average.firstView.visualComplete85,data.average.firstView.visualComplete90,data.average.firstView.visualComplete95,data.average.firstView.visualComplete99,data.bwDown,data.bwUp,data.completed,data.connectivity,data.from,data.fvonly,data.id,data.latency,data.location,data.mobile,data.plr,data.successfulFVRuns,data.summary,data.testRuns,data.testUrl,data.tester,data.url,speedtracker.day,speedtracker.month,speedtracker.slug,speedtracker.week,speedtracker.year,statusCode,statusText,webPagetestVersion
24,,,2398,,2398.5000000102,2308.3000000042002,2942,1298,3913,,0,1,714.0,0,1147023,1124641,24570,23992,0,4685,3406,3389,3389,1306,13.0,2398,2398,2298,3521,3521,2308,2882.0,4690,4690,1302,1305,1305,7,4925,25,1547951816.237489,4690,4685,3406,3389,588,3389,0,0,314080,331556.0,1,2398.0,2398.0,2298.0,3521.0,2308.3000000042002,2883.0,4950,4310,28.848728246300002,20833,418396,,,,,51232,190361,3900,0.93,0.86,0.6,16.0,3154.89,6881.064,6692.806,6881.064,,4277.0,0.58,0.82,4690,4690,4690,0,-1,-1,1,2300,49,48,49,48,0,1,0,1,17,100,-1,74,-1,-1,96,100,-1,100,0,16,0,1,0,10512,0,3800,2900,3400,3800,3800,9000,9000,1547951803,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190120_K2_6944eb8b37fb940982081c8f843e004e,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190120_K2_6944eb8b37fb940982081c8f843e004e,,https://www.apple.com/,VM01-05-192.168.10.63,https://www.apple.com/,19,1,apple-home,3,2019,200,Test Complete,18.1
24,,,2479,,2479.6999999999,2455.5999999975,2959,1283,3834,,0,1,703.0,0,1147023,1124641,24572,23994,0,4735,3055,3044,3044,1291,15.0,2479,2479,2404,3404,3404,2455,2888.0,4741,4741,1288,1289,1289,7,4954,22,1547995914.839192,4741,4736,3056,3044,588,3044,0,0,310593,325228.0,1,2480.0,2480.0,2404.0,3404.0,2455.5999999975,2888.0,4976,4229,28.256513026100002,20833,418372,,,,,51232,190361,3900,0.93,0.86,0.59,16.0,3575.874000000001,6785.95,6486.7580000000025,6785.95,,4089.0,0.58,0.82,4742,4741,4741,0,-1,-1,1,2500,49,48,49,48,0,1,0,1,17,100,-1,74,-1,-1,96,100,-1,100,0,16,0,1,0,10652,0,3900,2900,3500,3800,3800,9000,9000,1547995900,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190120_EB_e98cce7e30d4fcf9c48a4928922d2885,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190120_EB_e98cce7e30d4fcf9c48a4928922d2885,,https://www.apple.com/,VM01-05-192.168.10.63,https://www.apple.com/,20,1,apple-home,3,2019,200,Test Complete,18.1
24,,,2346,,2346.4999999997,2214.6999999967998,2940,1311,3887,,0,1,731.0,0,1147023,1124641,24094,23516,0,4893,3091,3080,3080,1321,19.0,2346,2346,2203,3502,3502,2214,2900.0,4899,4898,1317,1320,1320,7,5098,22,1548040050.634691,4899,4893,3091,3081,588,3080,0,0,301134,313445.0,1,2347.0,2347.0,2203.0,3502.0,2214.6999999967998,2900.0,5120,4739,31.3699536731,20833,418446,,,,,51232,190361,4000,0.93,0.86,0.64,16.0,3616.72,6458.646,6458.646,5497.405,,4145.0,0.58,0.82,4899,4898,4899,0,-1,-1,1,2200,49,48,49,48,0,1,0,1,19,100,-1,74,-1,-1,96,100,-1,100,0,16,0,1,0,10713,0,4000,2900,3400,3900,3900,9000,9000,1548040036,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190121_TP_9cde6b9289b12b5b4045435d80eb9a6b,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190121_TP_9cde6b9289b12b5b4045435d80eb9a6b,,https://www.apple.com/,VM01-01-192.168.10.43,https://www.apple.com/,20,1,apple-home,3,2019,200,Test Complete,18.1
24,,,2838,,2838.7000000002004,2635.3999999992,3441,1366,3820,,0,1,696.0,1,1148889,1126507,19851,19160,0,4852,3424,3416,3416,1374,14.0,2838,2838,2621,3635,3635,2635,3086.0,4856,4856,1372,1373,1373,7,5035,24,1548084125.7772331,4856,4852,3424,3416,453,3416,0,0,311099,322781.0,1,2839.0,2839.0,2621.0,3635.0,2635.3999999992,3086.0,5059,4679,30.5283757339,20833,415841,,,,,99845,205162,3900,0.93,0.86,0.51,16.0,3720.88,6679.956,6679.956,5323.62,,7054.0,0.31,0.91,4856,4856,4856,0,-1,-1,1,2600,41,40,41,40,0,1,0,1,19,100,-1,52,-1,-1,95,100,-1,100,0,11,0,1,0,10671,0,3900,3500,3500,3500,3600,9000,9000,1548084101,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190121_0E_bf551e3c6b9468ce3b8e803f405936a6,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190121_0E_bf551e3c6b9468ce3b8e803f405936a6,,https://www.apple.com/,VM02-05-192.168.10.73,https://www.apple.com/,21,1,apple-home,4,2019,200,Test Complete,18.1
24,,,2386,,2386.5999999998003,2318.9999999995002,3045,1267,3516,,0,1,698.0,1,1148889,1126507,19738,19160,0,4568,2874,2866,2866,1277,4.0,2386,2386,2257,3470,3470,2318,2711.0,4572,4572,1272,1274,1274,7,4770,20,1548128216.396096,4572,4568,2875,2867,453,2867,0,0,326110,340849.0,1,2387.0,2387.0,2257.0,3470.0,2318.9999999995002,2712.0,4790,4390,30.3596127248,20833,415841,,,,,99845,205162,3500,0.93,0.86,0.51,16.0,3708.185,6683.994000000002,6683.994000000002,5362.949000000001,,7285.0,0.58,0.91,4573,4572,4572,0,-1,-1,1,2300,41,40,41,40,0,1,0,1,19,100,-1,52,-1,-1,95,100,-1,100,0,11,0,1,0,10449,0,3500,3100,3100,3100,3200,9000,9000,1548128201,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190122_7X_ade4b1786fb9dd3f6189aa5ffe9e8469,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190122_7X_ade4b1786fb9dd3f6189aa5ffe9e8469,,https://www.apple.com/,VM01-02-192.168.10.60,https://www.apple.com/,21,1,apple-home,4,2019,200,Test Complete,18.1
24,,,2349,,2349.5999999977,2288.8999999996,2932,1280,3700,,0,1,702.0,0,1147021,1124639,24572,23994,0,4899,3003,2993,2993,1287,8.0,2349,2349,2203,3303,3303,2288,2839.0,4905,4905,1285,1286,1286,7,5115,19,1548170031.4344509,4905,4900,3004,2993,588,2993,0,0,297618,310245.0,1,2350.0,2350.0,2204.0,3304.0,2288.8999999996,2840.0,5134,4420,29.5850066934,20833,418447,,,,,51232,190361,3800,0.93,0.86,0.56,16.0,4058.407,6716.349,6716.349,6710.988,,4456.0,0.31,0.82,4906,4905,4905,0,-1,-1,1,2300,49,48,49,48,0,1,0,1,17,100,-1,74,-1,-1,96,100,-1,100,0,16,0,1,0,10455,0,3700,2900,2900,3700,3700,9000,9000,1548170013,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190122_JV_da0cde62a10bd2291f17d196e655db3e,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190122_JV_da0cde62a10bd2291f17d196e655db3e,,https://www.apple.com/,VM03-05-192.168.10.84,https://www.apple.com/,22,1,apple-home,4,2019,200,Test Complete,18.1
24,,,2416,,2416.4000000019,2350.6000000052,2949,1299,3882,,0,1,703.0,0,1147021,1124639,24458,23880,0,4755,3098,3087,3087,1307,16.0,2416,2416,2292,3497,3497,2350,2915.0,4761,4760,1305,1305,1305,7,4963,25,1548172393.0480769,4761,4756,3099,3088,588,3088,0,0,310930,324852.0,1,2416.0,2416.0,2293.0,3497.0,2350.6000000052,2916.0,4988,3969,26.9152542373,20833,418397,,,,,51232,190361,3800,0.93,0.86,0.54,16.0,4005.9120000000003,7011.7130000000025,6884.42,7011.7130000000025,,4431.0,0.58,0.82,4761,4761,4761,0,-1,-1,1,2400,49,48,49,48,0,1,0,1,16,100,-1,74,-1,-1,96,100,-1,100,0,16,0,1,0,10808,0,3800,2900,3300,3800,3800,9000,9000,1548172357,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190122_AD_b3e58d4eec827a0d8157aed6ebb690cc,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190122_AD_b3e58d4eec827a0d8157aed6ebb690cc,,https://www.apple.com/,VM04-05-192.168.10.93,https://www.apple.com/,22,1,apple-home,4,2019,200,Test Complete,18.1
24,,,2639,,2639.2000000051003,2598.1000000029003,3131,1306,3934,,0,1,702.0,0,1135054,1112672,24527,23949,0,4996,3191,3181,3181,1313,21.0,2639,2639,2479,3576,3576,2598,3049.0,5002,5001,1311,1312,1312,7,5206,25,1548217262.3909461,5002,4996,3191,3181,585,3181,0,0,289185,301047.0,1,2639.0,2639.0,2480.0,3577.0,2598.1000000029003,3049.0,5231,4960,32.8042328042,20833,420132,,,,,49784,176632,3900,0.93,0.86,0.7,16.0,3447.401,6354.819,6354.819,4577.507000000001,,3990.0,0.58,0.82,5002,5001,5002,0,-1,-1,1,2600,49,48,49,48,0,1,0,1,17,100,-1,72,-1,-1,96,100,-1,100,0,16,0,1,0,10816,0,3900,3100,3500,3800,3800,9000,9000,1548217227,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190123_3E_82ffcaec10faa2afd89e64b03ef6ba05,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190123_3E_82ffcaec10faa2afd89e64b03ef6ba05,,https://www.apple.com/,VM04-08-192.168.10.96,https://www.apple.com/,22,1,apple-home,4,2019,200,Test Complete,18.1
24,,,2392,,2392.5000000017003,2235.1999999992,3093,1288,3869,,0,1,696.0,0,1135336,1112954,24016,23438,0,4731,3093,3080,3080,1300,10.0,2392,2392,2228,3533,3533,2235,3135.0,4740,4739,1297,1299,1299,7,4929,28,1548260518.743052,4739,4731,3093,3080,587,3080,0,0,309440,322501.0,1,2393.0,2393.0,2228.0,3534.0,2235.1999999992,3136.0,4957,4669,31.3844086021,20833,420147,,,,,49784,176923,3800,0.93,0.86,0.51,16.0,4532.117,6845.321,6845.321,6835.49,,4802.0,0.31,0.82,4740,4739,4739,0,-1,-1,1,2200,49,48,49,48,0,1,0,1,18,100,-1,72,-1,-1,96,100,-1,100,0,16,0,1,0,10978,0,3800,3100,3300,3700,3700,9000,9000,1548260503,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190123_VS_83f1f260be97fb49ca96dbde9d0410fb,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190123_VS_83f1f260be97fb49ca96dbde9d0410fb,,https://www.apple.com/,VM03-06-192.168.10.85,https://www.apple.com/,23,1,apple-home,4,2019,200,Test Complete,18.1
24,,,2749,,2749.1000000009003,2610.0000000006,3251,1383,4300,,0,1,719.0,0,1135336,1112954,24220,23642,0,5029,3662,3601,3601,1391,4.0,2749,2749,2601,3923,3923,2609,3211.0,5036,5035,1390,1390,1390,7,5251,23,1548304621.178664,5036,5030,3662,3601,587,3601,0,0,291785,304668.0,1,2749.0,2749.0,2601.0,3924.0,2610.0000000006,3212.0,5274,4979,32.2747893713,20833,420165,,,,,49784,176923,4300,0.93,0.86,0.56,16.0,3711.607,7024.504,6643.016,7024.5039999846995,,4218.0,0.58,0.82,5036,5036,5036,0,-1,-1,1,2600,49,48,49,48,0,1,0,1,18,100,-1,72,-1,-1,96,100,-1,100,0,16,0,1,0,11398,0,4200,3200,3500,4200,4200,9000,9000,1548304604,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190124_5S_6d3dc073df16cc17aa8a3fabbacc567c,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190124_5S_6d3dc073df16cc17aa8a3fabbacc567c,,https://www.apple.com/,VM03-08-192.168.10.87,https://www.apple.com/,23,1,apple-home,4,2019,200,Test Complete,18.1
24,,,3469,,3469.8999999964008,2983.8000000018,3562,1476,4578,,0,1,715.0,0,1135336,1112954,24533,23955,0,5262,3951,3857,3857,1492,13.0,3469,3469,2972,4155,4155,2983,3469.0,5271,5270,1500,1490,1490,7,5543,26,1548348755.8228939,5271,5263,3951,3857,587,3857,0,0,277384,293268.0,1,3470.0,3470.0,2973.0,4155.0,2983.8000000018,3470.0,5569,4880,30.8275426406,20833,420122,,,,,49784,176923,4600,0.93,0.86,0.52,16.0,4411.866,6837.143,6837.143,6829.9519999999975,,4723.0,0.31,0.82,5271,5271,5271,0,-1,-1,1,3000,49,48,49,48,0,1,0,1,17,100,-1,72,-1,-1,96,100,-1,100,0,16,0,1,0,11584,0,4600,3500,4200,4500,4500,9000,9000,1548348728,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190124_DZ_d6d4ebc3a28940abe0f4eb6082476902,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190124_DZ_d6d4ebc3a28940abe0f4eb6082476902,,https://www.apple.com/,VM02-04-192.168.10.72,https://www.apple.com/,24,1,apple-home,4,2019,200,Test Complete,18.1
24,,,2764,,2764.6000000021995,2310.300000001,2843,1353,3749,,0,1,710.0,0,1135336,1112954,24117,23539,0,4801,3330,3278,3278,1361,20.0,2764,2764,2296,3371,3371,2310,2764.0,4807,4807,1358,1360,1360,7,5022,23,1548392860.88956,4807,4802,3330,3279,587,3279,0,0,307512,322221.0,1,2764.0,2764.0,2296.0,3371.0,2310.300000001,2764.0,5045,4270,28.2407407407,20833,420124,,,,,49784,176923,3700,0.93,0.86,0.53,16.0,4400.971,6917.47,6917.47,6499.265,,4716.0,0.31,0.82,4807,4807,4807,0,-1,-1,1,2300,49,48,49,48,0,1,0,1,19,100,-1,72,-1,-1,96,100,-1,100,0,16,0,1,0,10534,0,3600,2800,2800,3600,3600,9000,9000,1548392841,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190125_EM_d80671b9458160b5cb402ec202614897,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190125_EM_d80671b9458160b5cb402ec202614897,,https://www.apple.com/,VM01-02-192.168.10.60,https://www.apple.com/,25,1,apple-home,4,2019,200,Test Complete,18.1
24,4998.0,,4396,,4397.0000000118,4397.0000000118,4494,1715,5403,,0,1,945.0,0,1135336,1112954,24119,23541,0,7305,4998,4982,4982,1735,12.0,4396,4748,3741,4923,4923,4396,4396.0,7311,7310,1731,1731,1731,7,7508,16,1548437083.4863892,7311,7305,4998,4982,587,4982,0,0,195444,198883.0,1,4397.0,4749.0,3742.0,4924.0,4397.0000000118,4397.0,7524,6419,32.7383987761,20833,420110,,,,,49784,176923,5500,0.93,0.86,0.5,16.0,4268.352,7115.17,7115.17,7111.728,,4774.0,0.31,0.82,7311,7310,7311,0,-1,-1,1,4400,49,48,49,48,0,1,0,1,18,100,-1,72,-1,-1,96,100,-1,100,0,16,0,1,0,14112,0,5500,4400,5000,5400,5400,9000,9000,1548437049,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190125_XZ_b5153d55992a70848296af83b19788d9,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190125_XZ_b5153d55992a70848296af83b19788d9,,https://www.apple.com/,VM04-05-192.168.10.93,https://www.apple.com/,25,1,apple-home,4,2019,200,Test Complete,18.1
24,,,2369,,2369.9000000051,2288.1000000052,3023,1303,3890,,0,1,711.0,0,1135367,1112985,24127,23436,0,4771,3173,3160,3160,1311,6.0,2369,2369,2224,3524,3524,2288,2988.0,4781,4780,1310,1310,1310,7,4987,21,1548481023.0669632,4781,4772,3173,3161,593,3161,0,0,306441,320007.0,1,2370.0,2370.0,2224.0,3525.0,2288.1000000052,2989.0,5008,5079,33.8666666667,20833,420178,,,,,49784,176923,3900,0.9,0.86,0.59,16.0,3607.531,6799.13,6488.221,6799.13,,4108.0,0.31,0.82,4782,4781,4781,0,-1,-1,1,2300,49,48,49,48,0,1,0,1,16,100,-1,72,-1,-1,96,100,-1,100,0,16,0,1,0,10866,0,3900,3000,3500,3500,3800,9000,9000,1548481003,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190126_BS_658d78d4fbe5bc0bc1aae83d1107d4e5,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190126_BS_658d78d4fbe5bc0bc1aae83d1107d4e5,,https://www.apple.com/,VM01-04-192.168.10.62,https://www.apple.com/,26,1,apple-home,4,2019,200,Test Complete,18.1
24,,,2452,,2452.0999999985997,2315.5000000006,2936,1330,3915,,0,1,715.0,0,1135367,1112985,24337,23646,0,4665,3061,3050,3050,1350,18.0,2452,2452,2306,3564,3564,2315,2901.0,4671,4671,1347,1346,1346,7,4849,26,1548525129.651371,4671,4666,3062,3051,593,3050,0,0,320272,333129.0,1,2452.0,2452.0,2307.0,3564.0,2315.5000000006,2902.0,4875,4550,31.818181818200003,20833,420176,,,,,49784,176923,3900,0.9,0.86,0.53,16.0,4219.460999999998,6692.4659999999985,6692.4659999999985,6686.956,,4793.0,0.31,0.82,4672,4672,4671,0,-1,-1,1,2300,49,48,49,48,0,1,0,1,18,100,-1,72,-1,-1,96,100,-1,100,0,16,0,1,0,10672,0,3900,2900,3300,3600,3700,9000,9000,1548525112,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190126_P0_98089af0f434bf6ec14c40ab2ec98b28,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190126_P0_98089af0f434bf6ec14c40ab2ec98b28,,https://www.apple.com/,VM01-07-192.168.10.65,https://www.apple.com/,26,1,apple-home,4,2019,200,Test Complete,18.1
24,,,2356,,2356.7000000039,2237.2000000032,3108,1269,4001,,0,1,700.0,0,1135367,1112985,24016,23438,0,5019,3337,3326,3326,1277,7.0,2356,2356,2228,3612,3612,2237,3059.0,5028,5027,1273,1276,1276,7,5230,20,1548569411.483218,5028,5019,3337,3327,593,3327,0,0,285196,296085.0,1,2357.0,2357.0,2228.0,3613.0,2237.2000000032,3059.0,5250,5320,35.046113307,20833,420178,,,,,49784,176923,4000,0.9,0.86,0.62,16.0,3403.1459999999997,6683.29,6211.495,6683.29,,3894.0,0.58,0.82,5028,5028,5028,0,-1,-1,1,2200,49,48,49,48,0,1,0,1,17,100,-1,72,-1,-1,96,100,-1,100,0,16,0,1,0,11164,0,4000,3100,3500,3600,3900,9000,9000,1548569390,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190127_9C_7d3c097497358eb6092e430359fc0ae3,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190127_9C_7d3c097497358eb6092e430359fc0ae3,,https://www.apple.com/,VM03-05-192.168.10.84,https://www.apple.com/,27,1,apple-home,4,2019,200,Test Complete,18.1
24,,,2612,,2613.0000000012,2429.1000000012,3133,1295,4128,,0,1,706.0,0,1135367,1112985,24018,23440,0,5100,3458,3446,3446,1316,15.0,2612,2612,2356,3745,3745,2429,3144.0,5110,5109,1310,1310,1310,7,5306,25,1548613340.45787,5110,5101,3458,3447,593,3447,0,0,281309,291739.0,1,2613.0,2613.0,2357.0,3745.0,2429.1000000012,3145.0,5331,5740,37.321196358899996,20833,420178,,,,,49784,176923,4100,0.79,0.86,0.55,16.0,3599.637,7492.557,6493.628000000002,7492.557,,4106.0,0.58,0.82,5111,5110,5110,0,-1,-1,1,2400,49,48,49,48,0,1,0,1,16,100,-1,72,-1,-1,96,100,-1,100,0,16,0,1,0,11868,0,4100,3100,3600,3700,4000,9000,9000,1548613311,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190127_JJ_f662c216153be5c37e22f26744eb462f,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190127_JJ_f662c216153be5c37e22f26744eb462f,,https://www.apple.com/,VM02-07-192.168.10.75,https://www.apple.com/,27,1,apple-home,4,2019,200,Test Complete,18.1
24,,,2558,,2558.7999999989,2525.0999999989003,3080,1281,4249,,0,1,704.0,0,1135367,1112985,24117,23539,0,5285,3850,3830,3830,1290,13.0,2558,2558,2364,3735,3735,2525,3061.0,5293,5292,1295,1289,1289,7,5701,25,1548657483.288578,5293,5286,3850,3831,593,3831,0,0,255425,277414.0,1,2559.0,2559.0,2364.0,3736.0,2525.0999999989003,3062.0,5726,5479,34.2714196372,20833,420153,,,,,49784,176923,4500,0.9,0.86,0.56,16.0,3716.728,6875.5859999999975,6875.5859999999975,6869.4759999847,,4561.0,0.31,0.82,5294,5293,5293,0,-1,-1,1,2500,49,48,49,48,0,1,0,1,16,100,-1,72,-1,-1,96,100,-1,100,0,16,0,1,0,11080,0,4400,3000,3200,3900,4300,9000,9000,1548657450,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190128_JM_21ca60219f3d950c02fb26f5f439fdd8,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190128_JM_21ca60219f3d950c02fb26f5f439fdd8,,https://www.apple.com/,VM02-07-192.168.10.75,https://www.apple.com/,28,1,apple-home,5,2019,200,Test Complete,18.1
24,,,2581,,2581.4000000028,2335.6000000022,3303,1329,4133,,0,1,738.0,0,1135367,1112985,24125,23434,0,5105,3439,3427,3427,1341,23.0,2581,2581,2328,3737,3737,2335,3264.0,5111,5111,1337,1340,1340,7,5304,31,1548701615.913697,5111,5106,3439,3427,593,3427,0,0,283416,294284.0,1,2582.0,2582.0,2328.0,3737.0,2335.6000000022,3264.0,5335,4879,30.9644670051,20833,420152,,,,,49784,176923,4100,0.79,0.86,0.62,16.275745097999998,3264.364,6714.029,6149.7890000000025,6714.029,,3794.0,0.31,0.82,5112,5111,5111,0,-1,-1,1,2400,49,48,49,48,0,1,0,1,19,100,-1,72,-1,-1,96,100,-1,100,0,16,0,1,0,10979,0,4100,3300,3600,3700,4000,9000,9000,1548701582,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190128_2Q_cbb26929a5f0cf211707744af6e966c2,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190128_2Q_cbb26929a5f0cf211707744af6e966c2,,https://www.apple.com/,VM02-06-192.168.10.74,https://www.apple.com/,28,1,apple-home,5,2019,200,Test Complete,18.1
24,,,2394,,2394.4999999949,2245.8999999944,2935,1277,3715,,0,1,697.0,0,1135367,1112985,24529,23951,0,4751,2997,2986,2986,1288,21.0,2394,2394,2237,3311,3311,2245,2834.0,4757,4757,1286,1286,1286,7,4958,19,1548745718.837802,4757,4752,2998,2987,593,2987,0,0,306855,319823.0,1,2395.0,2395.0,2237.0,3312.0,2245.8999999944,2835.0,4977,4020,27.0889487871,20833,420155,,,,,49784,176923,3800,0.9,0.86,0.6,16.0,2813.395,6770.7959999999985,6770.7959999999985,6762.5369999999975,,4641.0,0.31,0.82,4758,4757,4757,0,-1,-1,1,2400,49,48,49,48,0,1,0,1,16,100,-1,72,-1,-1,96,100,-1,100,0,16,0,1,0,10710,0,3800,2900,2900,3400,3700,9000,9000,1548745673,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190129_1W_8c0583db81844bf07322ba8635455186,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190129_1W_8c0583db81844bf07322ba8635455186,,https://www.apple.com/,VM04-06-192.168.10.94,https://www.apple.com/,29,1,apple-home,5,2019,200,Test Complete,18.1
