data.average.firstView,data.average.firstView.Colordepth,data.average.firstView.FirstInteractive,data.average.firstView.FirstPaintedHero,data.average.firstView.LastInteractive,data.average.firstView.LastPaintedHero,data.average.firstView.PerformancePaintTiming.first-contentful-paint,data.average.firstView.PerformancePaintTiming.first-paint,data.average.firstView.SpeedIndex,data.average.firstView.TTFB,data.average.firstView.TTIMeasurementEnd,data.average.firstView.TimeToInteractive,data.average.firstView.aft,data.average.firstView.avgRun,data.average.firstView.basePageSSLTime,data.average.firstView.bigImageCount,data.average.firstView.bytesIn,data.average.firstView.bytesInDoc,data.average.firstView.bytesOut,data.average.firstView.bytesOutDoc,data.average.firstView.cached,data.average.firstView.chromeUserTiming.InteractiveTime,data.average.firstView.chromeUserTiming.domComplete,data.average.firstView.chromeUserTiming.domContentLoadedEventEnd,data.average.firstView.chromeUserTiming.domContentLoadedEventStart,data.average.firstView.chromeUserTiming.domInteractive,data.average.firstView.chromeUserTiming.domLoading,data.average.firstView.chromeUserTiming.fetchStart,data.average.firstView.chromeUserTiming.firstContentfulPaint,data.average.firstView.chromeUserTiming.firstImagePaint,data.average.firstView.chromeUserTiming.firstLayout,data.average.firstView.chromeUserTiming.firstMeaningfulPaint,data.average.firstView.chromeUserTiming.firstMeaningfulPaintCandidate,data.average.firstView.chromeUserTiming.firstPaint,data.average.firstView.chromeUserTiming.firstTextPaint,data.average.firstView.chromeUserTiming.loadEventEnd,data.average.firstView.chromeUserTiming.loadEventStart,data.average.firstView.chromeUserTiming.responseEnd,data.average.firstView.chromeUserTiming.unloadEventEnd,data.average.firstView.chromeUserTiming.unloadEventStart,data.average.firstView.connections,data.average.firstView.cpu.Idle,data.average.firstView.cpu.Paint,data.average.firstView.date,data.average.firstView.docTime,data.average.firstView.domComplete,data.average.firstView.domContentLoadedEventEnd,data.average.firstView.domContentLoadedEventStart,data.average.firstView.domElements,data.average.firstView.domInteractive,data.average.firstView.domLoading,data.average.firstView.domTime,data.average.firstView.effectiveBps,data.average.firstView.effectiveBpsDoc,data.average.firstView.final_base_page_request,data.average.firstView.firstContentfulPaint,data.average.firstView.firstImagePaint,data.average.firstView.firstLayout,data.average.firstView.firstMeaningfulPaint,data.average.firstView.firstPaint,data.average.firstView.firstTextPaint,data.average.firstView.fullyLoaded,data.average.firstView.fullyLoadedCPUms,data.average.firstView.fullyLoadedCPUpct,data.average.firstView.gzip_savings,data.average.firstView.gzip_total,data.average.firstView.heroElementTimes.BackgroundImage,data.average.firstView.heroElementTimes.FirstPaintedHero,data.average.firstView.heroElementTimes.Heading,data.average.firstView.heroElementTimes.Image,data.average.firstView.heroElementTimes.LastPaintedHero,data.average.firstView.image_savings,data.average.firstView.image_total,data.average.firstView.lastVisualChange,data.average.firstView.lighthouse.Accessibility,data.average.firstView.lighthouse.BestPractices,data.average.firstView.lighthouse.Performance,data.average.firstView.lighthouse.Performance.estimated-input-latency,data.average.firstView.lighthouse.Performance.first-contentful-paint,data.average.firstView.lighthouse.Performance.first-cpu-idle,data.average.firstView.lighthouse.Performance.first-meaningful-paint,data.average.firstView.lighthouse.Performance.interactive,data.average.firstView.lighthouse.Performance.max-potential-fid,data.average.firstView.lighthouse.Performance.speed-index,data.average.firstView.lighthouse.ProgressiveWebApp,data.average.firstView.lighthouse.SEO,data.average.firstView.loadEventEnd,data.average.firstView.loadEventStart,data.average.firstView.loadTime,data.average.firstView.maybeCaptcha,data.average.firstView.minify_savings,data.average.firstView.minify_total,data.average.firstView.optimization_checked,data.average.firstView.render,data.average.firstView.requests,data.average.firstView.requestsDoc,data.average.firstView.requestsFull,data.average.firstView.responses_200,data.average.firstView.responses_404,data.average.firstView.responses_other,data.average.firstView.result,data.average.firstView.run,data.average.firstView.score_cache,data.average.firstView.score_cdn,data.average.firstView.score_combine,data.average.firstView.score_compress,data.average.firstView.score_cookies,data.average.firstView.score_etags,data.average.firstView.score_gzip,data.average.firstView.score_keep-alive,data.average.firstView.score_minify,data.average.firstView.score_progressive_jpeg,data.average.firstView.server_rtt,data.average.firstView.smallImageCount,data.average.firstView.start_epoch,data.average.firstView.step,data.average.firstView.testStartOffset,data.average.firstView.test_run_time_ms,data.average.firstView.titleTime,data.average.firstView.userTime,data.average.firstView.userTime.optimizely_blockBegin,data.average.firstView.visualComplete,data.average.firstView.visualComplete85,data.average.firstView.visualComplete90,data.average.firstView.visualComplete95,data.average.firstView.visualComplete99,data.bwDown,data.bwUp,data.completed,data.connectivity,data.from,data.fvonly,data.id,data.latency,data.location,data.mobile,data.plr,data.successfulFVRuns,data.summary,data.testRuns,data.testUrl,data.tester,data.url,speedtracker.day,speedtracker.month,speedtracker.slug,speedtracker.week,speedtracker.year,statusCode,statusText,webPagetestVersion
,24.0,7680.0,,6115.0,,6115.64,6115.64,7428.0,878.0,10555.0,7680.0,0.0,1.0,,0.0,1820242.0,1805974.0,92179.0,88780.0,0.0,,11887.0,7679.0,7585.0,7585.0,4190.0,11.0,6115.0,6411.0,5632.0,7016.0,7016.0,6115.0,,11930.0,11888.0,4413.0,4190.0,4190.0,38.0,16173.0,0.0,1553344739.978178,11888.0,11888.0,7680.0,7586.0,4526.0,7586.0,0.0,0.0,119008.0,164030.0,0.0,6116.0,6411.0,5632.0,7016.0,6115.64,,16173.0,12470.0,38.1228981963,39001.0,1467122.0,,,,,,53455.0,328236.0,10500.0,0.86,0.64,0.02,89.163,10688.825,20420.271,11854.108999999999,20420.271,,13133.0,0.23,0.73,11930.0,11888.0,11888.0,0.0,-1.0,-1.0,1.0,6100.0,221.0,166.0,221.0,183.0,0.0,38.0,0.0,1.0,45.0,95.0,-1.0,84.0,-1.0,-1.0,98.0,100.0,-1.0,75.0,0.0,65.0,0.0,1.0,0.0,22441.0,0.0,5596.0,5596.0,10500.0,7000.0,10500.0,10500.0,10500.0,9000,9000,1553344656,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190323_3C_fc9e84535029fbe8ef32215f8994817f,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190323_3C_fc9e84535029fbe8ef32215f8994817f,,https://www.freshdirect.com/browse.jsp?pageType=browse&id=gro_canne,VM04-01-192.168.10.80,https://www.freshdirect.com/browse.jsp?pageType=browse&id=gro_canne,23,3,freshdirect-browse,12,2019,200,Test Complete,18.1
,24.0,6533.0,,5035.0,,5035.2999999959,5035.2999999959,6290.0,961.0,9638.0,,0.0,1.0,,0.0,1816476.0,1802282.0,91434.0,88035.0,0.0,,10891.0,6532.0,6435.0,6435.0,2948.0,5.0,5035.0,5168.0,4417.0,5761.0,5761.0,5035.0,,10935.0,10891.0,3162.0,2948.0,2948.0,38.0,15249.0,0.0,1553388830.745673,10892.0,10892.0,6533.0,6435.0,4530.0,6435.0,0.0,0.0,127132.0,181480.0,0.0,5035.0,5169.0,4418.0,5761.0,5035.2999999959,,15249.0,12350.0,41.6385704653,39009.0,1467156.0,,,,,,53455.0,324535.0,9500.0,0.86,0.64,0.09,36.1615,6643.521,14036.675,9298.876,16518.0279999924,,9042.0,0.23,0.73,10935.0,10892.0,10892.0,0.0,-1.0,-1.0,1.0,5000.0,220.0,165.0,220.0,181.0,0.0,39.0,0.0,1.0,45.0,95.0,-1.0,84.0,-1.0,-1.0,98.0,100.0,-1.0,75.0,0.0,64.0,0.0,1.0,0.0,21251.0,0.0,4389.0,4389.0,9500.0,5800.0,9500.0,9500.0,9500.0,9000,9000,1553388761,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190324_JV_16ddf702c06b7d9693576efdc0156cb7,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190324_JV_16ddf702c06b7d9693576efdc0156cb7,,https://www.freshdirect.com/browse.jsp?pageType=browse&id=gro_canne,VM02-08-192.168.10.76,https://www.freshdirect.com/browse.jsp?pageType=browse&id=gro_canne,23,3,freshdirect-browse,12,2019,200,Test Complete,18.1
,24.0,6819.0,,4716.0,,4716.8400000082,4716.8400000082,6277.0,2705.0,10384.0,4716.0,0.0,1.0,876.0,0.0,1816122.0,1803577.0,91117.0,87720.0,0.0,,11342.0,6818.0,6673.0,6673.0,2719.0,19.0,4716.0,5029.0,4166.0,5965.0,5965.0,4716.0,,11391.0,11342.0,2924.0,2717.0,2717.0,38.0,13663.0,0.0,1553432906.099477,11342.0,11343.0,6819.0,6674.0,4529.0,6674.0,0.0,0.0,165734.0,208819.0,2.0,4717.0,5029.0,4167.0,5965.0,4716.8400000082,,13663.0,14230.0,45.160266582,40661.0,1466525.0,,,,,,53455.0,328236.0,10100.0,0.86,0.64,0.03,103.3903333333,9453.676,14832.821000000002,10973.222,19959.64,,11800.0,0.23,0.73,11392.0,11343.0,11342.0,0.0,-1.0,-1.0,1.0,4700.0,169.0,162.0,169.0,159.0,0.0,10.0,0.0,1.0,45.0,95.0,-1.0,84.0,-1.0,-1.0,98.0,100.0,-1.0,75.0,0.0,64.0,0.0,1.0,0.0,22079.0,0.0,4122.0,4122.0,10100.0,6000.0,10100.0,10100.0,10100.0,9000,9000,1553432844,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190324_BB_404377f11e38549f182cd1e67f55b462,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190324_BB_404377f11e38549f182cd1e67f55b462,,https://www.freshdirect.com/browse.jsp?pageType=browse&id=gro_canne,VM02-01-192.168.10.69,https://www.freshdirect.com/browse.jsp?pageType=browse&id=gro_canne,24,3,freshdirect-browse,12,2019,200,Test Complete,18.1
,24.0,6399.0,,4465.0,,4466.0000000003,4465.9949999987,5965.0,2434.0,9299.0,,0.0,1.0,877.0,1.0,1901395.0,1887515.0,92560.0,90186.0,0.0,,11520.0,6399.0,6297.0,6296.0,2443.0,5.0,4465.0,4872.0,3886.0,5720.0,5720.0,4465.0,,11557.0,11520.0,2655.0,2442.0,2442.0,38.0,15729.0,0.0,1553477046.675493,11521.0,11520.0,6399.0,6297.0,4530.0,6296.0,0.0,0.0,143015.0,207715.0,2.0,4466.0,4873.0,3886.0,5720.0,4465.9949999987,,15729.0,11759.0,38.1694255112,39002.0,1466967.0,,,,,,15306.0,410406.0,9500.0,0.86,0.64,0.1,114.6766666667,6570.419,11986.927,8106.451,16108.608,,9225.0,0.23,0.73,11557.0,11520.0,11521.0,0.0,-1.0,-1.0,1.0,4500.0,228.0,172.0,228.0,187.0,0.0,41.0,0.0,1.0,45.0,95.0,-1.0,97.0,-1.0,-1.0,98.0,100.0,-1.0,100.0,0.0,66.0,0.0,1.0,0.0,22395.0,0.0,3858.0,3858.0,9500.0,5400.0,9500.0,9500.0,9500.0,9000,9000,1553476957,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190325_SA_5ce599bb78cc89415930947ded1688b6,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190325_SA_5ce599bb78cc89415930947ded1688b6,,https://www.freshdirect.com/browse.jsp?pageType=browse&id=gro_canne,VM04-04-192.168.10.92,https://www.freshdirect.com/browse.jsp?pageType=browse&id=gro_canne,24,3,freshdirect-browse,12,2019,200,Test Complete,18.1
,24.0,9504.0,,7789.0,,7789.024999990898,7789.0199999965,9229.0,5746.0,12721.0,9504.0,0.0,1.0,872.0,1.0,1901384.0,1887323.0,92310.0,89309.0,0.0,,14297.0,9504.0,9401.0,9400.0,5767.0,11.0,7789.0,8151.0,7131.0,8909.0,8909.0,7789.0,,14353.0,14297.0,5967.0,5765.0,5765.0,38.0,18626.0,0.0,1553521161.995424,14298.0,14298.0,9504.0,9402.0,4530.0,9401.0,0.0,0.0,147622.0,220687.0,2.0,7789.0,8152.0,7132.0,8909.0,7789.0199999965,,18626.0,15060.0,40.505648198,39000.0,1467239.0,,,,,,15306.0,410406.0,12600.0,0.86,0.64,0.04,111.4816,8197.259,17433.55,9105.63,18870.703,,10550.0,0.23,0.73,14354.0,14298.0,14298.0,0.0,-1.0,-1.0,1.0,7800.0,221.0,166.0,221.0,183.0,0.0,38.0,0.0,1.0,45.0,95.0,-1.0,97.0,-1.0,-1.0,98.0,100.0,-1.0,100.0,0.0,65.0,0.0,1.0,0.0,25549.0,0.0,7097.0,7097.0,12600.0,8900.0,9100.0,12600.0,12600.0,9000,9000,1553521084,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190325_SG_2ce40f0dbc6bbf3b77962ae096b7f2b7,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190325_SG_2ce40f0dbc6bbf3b77962ae096b7f2b7,,https://www.freshdirect.com/browse.jsp?pageType=browse&id=gro_canne,VM04-06-192.168.10.94,https://www.freshdirect.com/browse.jsp?pageType=browse&id=gro_canne,25,3,freshdirect-browse,13,2019,200,Test Complete,18.1
,24.0,9230.0,9400.0,7335.0,11900.0,7335.289999999101,7335.289999999101,8925.0,5193.0,12742.0,9230.0,0.0,1.0,876.0,1.0,1929435.0,1915260.0,93713.0,90036.0,0.0,,14018.0,9230.0,9129.0,9128.0,5200.0,20.0,7335.0,7845.0,6714.0,8569.0,8569.0,7335.0,,14110.0,14018.0,5413.0,5199.0,5199.0,39.0,18590.0,0.0,1553612235.772522,14018.0,14018.0,9230.0,9130.0,4534.0,9129.0,0.0,0.0,144019.0,217026.0,2.0,7335.0,7846.0,6714.0,8569.0,7335.289999999101,,18590.0,17980.0,44.427971336800006,39001.0,1495140.0,9400.0,9400.0,11900.0,9400.0,11900.0,15306.0,410448.0,12500.0,0.86,0.64,0.09,115.792,6651.4609999999975,12585.312,8022.691999999999,16477.404,,9058.0,0.23,0.73,14111.0,14018.0,14018.0,0.0,-1.0,-1.0,1.0,7300.0,225.0,169.0,225.0,189.0,0.0,36.0,0.0,1.0,45.0,95.0,-1.0,97.0,-1.0,-1.0,98.0,100.0,-1.0,100.0,0.0,65.0,0.0,1.0,0.0,32714.0,0.0,6664.0,6664.0,12500.0,8300.0,12500.0,12500.0,12500.0,9000,9000,1553612203,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190326_0R_5c81fe0f8dcf220759cce880ab6acd3c,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190326_0R_5c81fe0f8dcf220759cce880ab6acd3c,,https://www.freshdirect.com/browse.jsp?pageType=browse&id=gro_canne,VM03-01-192.168.10.79,https://www.freshdirect.com/browse.jsp?pageType=browse&id=gro_canne,26,3,freshdirect-browse,13,2019,200,Test Complete,18.1
,24.0,7085.0,,4642.0,,4642.3050000012,4642.3050000012,6400.0,2540.0,10383.0,4642.0,0.0,1.0,873.0,0.0,1838214.0,1823975.0,93047.0,89649.0,0.0,,11327.0,7085.0,6936.0,6935.0,2553.0,6.0,4642.0,5077.0,4020.0,6172.0,6172.0,4642.0,,11363.0,11327.0,2771.0,2551.0,2551.0,38.0,15750.0,0.0,1553653382.712152,11328.0,11327.0,7085.0,6936.0,4533.0,6935.0,0.0,0.0,139153.0,207552.0,2.0,4642.0,5077.0,4020.0,6172.0,4642.3050000012,,15750.0,14199.0,46.103896103900006,39002.0,1486251.0,,,,,,53455.0,328278.0,10300.0,0.86,0.64,0.09,96.7866666667,6546.825,14833.257,7864.873,16292.162,,9324.0,0.23,0.73,11364.0,11327.0,11328.0,0.0,-1.0,-1.0,1.0,4600.0,225.0,168.0,225.0,185.0,0.0,40.0,0.0,1.0,45.0,95.0,-1.0,84.0,-1.0,-1.0,98.0,100.0,-1.0,75.0,0.0,65.0,0.0,1.0,0.0,22128.0,0.0,3981.0,3981.0,10300.0,6200.0,10300.0,10300.0,10300.0,9000,9000,1553653339,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190327_A9_35dceac8f9d0669e1432015efef00377,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190327_A9_35dceac8f9d0669e1432015efef00377,,https://www.freshdirect.com/browse.jsp?pageType=browse&id=gro_canne,VM01-04-192.168.10.62,https://www.freshdirect.com/browse.jsp?pageType=browse&id=gro_canne,26,3,freshdirect-browse,13,2019,200,Test Complete,18.1
,24.0,9534.0,,7793.0,,7793.7899999961,7793.7849999871,9203.0,5699.0,12520.0,9534.0,0.0,1.0,908.0,1.0,1923158.0,1908913.0,93683.0,89174.0,0.0,,13791.0,9533.0,9427.0,9427.0,5715.0,12.0,7793.0,8125.0,7210.0,8838.0,8838.0,7793.0,,13886.0,13791.0,5916.0,5713.0,5713.0,39.0,18339.0,0.0,1553697530.746984,13792.0,13792.0,9534.0,9428.0,4529.0,9428.0,0.0,0.0,152148.0,235872.0,2.0,7794.0,8126.0,7210.0,8839.0,7793.7849999871,,18339.0,14500.0,40.2330743618,39002.0,1489017.0,,,,,,15306.0,410448.0,12500.0,0.86,0.64,0.08,84.146,6549.528,16216.687,8733.185,16216.687,,9284.0,0.23,0.73,13886.0,13792.0,13792.0,0.0,-1.0,-1.0,1.0,7800.0,226.0,167.0,226.0,186.0,0.0,40.0,0.0,1.0,45.0,95.0,-1.0,97.0,-1.0,-1.0,98.0,100.0,-1.0,100.0,0.0,65.0,0.0,1.0,0.0,25260.0,0.0,7178.0,7178.0,12500.0,8900.0,12500.0,12500.0,12500.0,9000,9000,1553697489,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190327_WV_01cbb61499cb35bcdcb035aa5444aa05,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190327_WV_01cbb61499cb35bcdcb035aa5444aa05,,https://www.freshdirect.com/browse.jsp?pageType=browse&id=gro_canne,VM01-06-192.168.10.64,https://www.freshdirect.com/browse.jsp?pageType=browse&id=gro_canne,27,3,freshdirect-browse,13,2019,200,Test Complete,18.1
,24.0,6908.0,,5349.0,,5349.08,5349.0750000019,6729.0,966.0,13759.0,6908.0,0.0,1.0,,0.0,1847793.0,1833524.0,93981.0,89544.0,0.0,,11406.0,6908.0,6799.0,6799.0,3204.0,14.0,5349.0,5634.0,4757.0,6341.0,6341.0,5349.0,,11520.0,11407.0,3424.0,3203.0,3203.0,39.0,15769.0,102.0,1553741708.151182,11407.0,11406.0,6908.0,6799.0,4538.0,6799.0,0.0,0.0,123971.0,175608.0,0.0,5349.0,5634.0,4757.0,6342.0,5349.0750000019,,15871.0,13610.0,43.413078149899995,39002.0,1494638.0,,,,,,53455.0,328278.0,9800.0,0.82,0.57,0.07,1193.975,6877.984,14920.476999999999,8356.126,18149.1939999962,,9821.0,0.23,0.73,11520.0,11407.0,11407.0,0.0,-1.0,-1.0,1.0,5400.0,230.0,170.0,230.0,188.0,0.0,42.0,0.0,1.0,45.0,95.0,-1.0,84.0,-1.0,-1.0,98.0,100.0,-1.0,75.0,0.0,65.0,0.0,1.0,0.0,23635.0,0.0,4704.0,4704.0,9800.0,6400.0,9800.0,9800.0,9800.0,9000,9000,1553741624,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190328_6F_dd7147d5605778cea08339547b516e05,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190328_6F_dd7147d5605778cea08339547b516e05,,https://www.freshdirect.com/browse.jsp?pageType=browse&id=gro_canne,VM04-01-192.168.10.80,https://www.freshdirect.com/browse.jsp?pageType=browse&id=gro_canne,27,3,freshdirect-browse,13,2019,200,Test Complete,18.1
,24.0,7171.0,,5152.0,,5152.125000007801,5152.1199999988,6575.0,2790.0,13297.0,5152.0,0.0,1.0,879.0,0.0,1680289.0,1666410.0,101158.0,98695.0,0.0,,13288.0,7171.0,7067.0,7066.0,2801.0,8.0,5152.0,5568.0,4496.0,6235.0,6235.0,5152.0,,13354.0,13288.0,3069.0,2800.0,2800.0,36.0,17701.0,0.0,1553785963.821853,13288.0,13288.0,7171.0,7067.0,4664.0,7066.0,0.0,0.0,112687.0,158735.0,2.0,5152.0,5568.0,4496.0,6236.0,5152.1199999988,,17701.0,14930.0,43.3255948926,39002.0,1338002.0,,,,,,30476.0,312872.0,10200.0,0.81,0.57,0.09,1083.663,6389.55,16688.362,8289.079,16688.362,,9119.0,0.23,0.73,13354.0,13288.0,13288.0,0.0,-1.0,-1.0,1.0,5300.0,237.0,181.0,237.0,196.0,0.0,41.0,0.0,1.0,44.0,95.0,-1.0,91.0,-1.0,-1.0,98.0,100.0,-1.0,100.0,0.0,70.0,0.0,1.0,0.0,25016.0,0.0,4461.0,4461.0,10200.0,6000.0,10200.0,10200.0,10200.0,9000,9000,1553785920,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190328_VQ_1e276f8f14164ed021986c68a26e2b24,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190328_VQ_1e276f8f14164ed021986c68a26e2b24,,https://www.freshdirect.com/browse.jsp?pageType=browse&id=gro_canne,VM03-01-192.168.10.79,https://www.freshdirect.com/browse.jsp?pageType=browse&id=gro_canne,28,3,freshdirect-browse,13,2019,200,Test Complete,18.1
,24.0,6620.0,,4896.0,,4896.5949999983,4896.5900000003,5986.0,1796.0,10282.0,4896.0,0.0,1.0,,0.0,1683718.0,1669881.0,101758.0,99271.0,0.0,,12426.0,6620.0,6490.0,6490.0,2797.0,15.0,4896.0,5154.0,4325.0,5831.0,5831.0,4896.0,,12478.0,12426.0,3065.0,2797.0,2796.0,37.0,16599.0,0.0,1553829731.358907,12427.0,12426.0,6620.0,6490.0,4664.0,6490.0,0.0,0.0,113741.0,157076.0,0.0,4897.0,5155.0,4326.0,5832.0,4896.5900000003,,16599.0,14460.0,43.83146408,39002.0,1340489.0,,,,,,30476.0,312872.0,9200.0,0.81,0.57,0.08,1029.56,6853.3,13107.796999999999,8140.316,16791.907000003797,,9372.0,0.23,0.73,12478.0,12427.0,12427.0,0.0,-1.0,-1.0,1.0,4900.0,237.0,184.0,237.0,199.0,0.0,38.0,0.0,1.0,44.0,95.0,-1.0,91.0,-1.0,-1.0,98.0,100.0,-1.0,100.0,0.0,70.0,0.0,1.0,0.0,24293.0,0.0,4299.0,4299.0,9200.0,5800.0,9100.0,9100.0,9100.0,9000,9000,1553829690,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190329_BY_08f0d3f83d18613547ae706aef1e02b2,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190329_BY_08f0d3f83d18613547ae706aef1e02b2,,https://www.freshdirect.com/browse.jsp?pageType=browse&id=gro_canne,VM01-07-192.168.10.65,https://www.freshdirect.com/browse.jsp?pageType=browse&id=gro_canne,28,3,freshdirect-browse,13,2019,200,Test Complete,18.1
,24.0,6801.0,,4934.0,,4934.0749999974,4934.0749999974,5926.0,2871.0,9721.0,,0.0,1.0,875.0,0.0,1613638.0,1543349.0,90983.0,87048.0,0.0,,11276.0,6800.0,6659.0,6658.0,2884.0,15.0,4934.0,5303.0,4344.0,6153.0,6153.0,4934.0,,11320.0,11276.0,3094.0,2883.0,2883.0,36.0,16013.0,0.0,1553873967.224565,11276.0,11276.0,6801.0,6659.0,4532.0,6659.0,0.0,0.0,122784.0,183622.0,2.0,4934.0,5304.0,4344.0,6154.0,4934.0749999974,,16013.0,13500.0,42.0954162769,39009.0,1319213.0,,,,,,18595.0,270122.0,8800.0,0.85,0.64,0.11,123.75625,6695.444,12675.983,8280.642,15383.5199999847,,8318.0,0.23,0.73,11321.0,11277.0,11276.0,0.0,-1.0,-1.0,1.0,4900.0,224.0,161.0,224.0,184.0,0.0,40.0,0.0,1.0,43.0,95.0,-1.0,94.0,-1.0,-1.0,98.0,100.0,-1.0,95.0,0.0,66.0,0.0,1.0,0.0,23622.0,0.0,4315.0,4315.0,8800.0,6300.0,6300.0,6300.0,8800.0,9000,9000,1553873922,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190329_GF_b64029ad4ea927859f594f80f0e4fd2d,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190329_GF_b64029ad4ea927859f594f80f0e4fd2d,,https://www.freshdirect.com/browse.jsp?pageType=browse&id=gro_canne,VM01-06-192.168.10.64,https://www.freshdirect.com/browse.jsp?pageType=browse&id=gro_canne,29,3,freshdirect-browse,13,2019,200,Test Complete,18.1
,24.0,6280.0,0.0,4483.0,9000.0,4483.014999997999,4483.0099999963,6052.0,885.0,10003.0,4483.0,0.0,1.0,,0.0,1667987.0,1654057.0,101968.0,99476.0,0.0,,11983.0,6279.0,6178.0,6177.0,2376.0,6.0,4483.0,4897.0,3884.0,5707.0,5707.0,4483.0,,12031.0,11983.0,2586.0,2375.0,2375.0,37.0,16310.0,0.0,1554006188.998641,11984.0,11984.0,6280.0,6178.0,4660.0,6178.0,0.0,0.0,108135.0,149027.0,0.0,4483.0,4898.0,3885.0,5707.0,4483.0099999963,,16310.0,14919.0,45.8090267117,22994.0,1324722.0,0.0,0.0,9000.0,8900.0,9000.0,30476.0,312872.0,9300.0,0.81,0.57,0.09,894.513,6580.275,12792.373,8761.631,16637.1120000076,,9237.0,0.23,0.73,12032.0,11984.0,11984.0,0.0,-1.0,-1.0,1.0,4500.0,240.0,183.0,240.0,200.0,0.0,40.0,0.0,1.0,44.0,95.0,-1.0,91.0,-1.0,-1.0,99.0,100.0,-1.0,100.0,0.0,70.0,0.0,1.0,0.0,31056.0,0.0,3855.0,3855.0,9300.0,9300.0,9300.0,9300.0,9300.0,9000,9000,1554006160,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190331_FY_960322f44a92ccba7181a6b99ffe5b7f,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190331_FY_960322f44a92ccba7181a6b99ffe5b7f,,https://www.freshdirect.com/browse.jsp?pageType=browse&id=gro_canne,VM01-08-192.168.10.66,https://www.freshdirect.com/browse.jsp?pageType=browse&id=gro_canne,31,3,freshdirect-browse,13,2019,200,Test Complete,18.1
,24.0,6601.0,6800.0,5190.0,8500.0,5190.7149999997,5190.7099999999,5813.0,3057.0,9083.0,,0.0,1.0,875.0,0.0,1619207.0,1605369.0,90293.0,87872.0,0.0,,11095.0,6600.0,6506.0,6506.0,3070.0,5.0,5190.0,5308.0,4524.0,6007.0,6007.0,5190.0,,11126.0,11095.0,3283.0,3070.0,3070.0,36.0,15449.0,0.0,1554050342.021075,11096.0,11095.0,6601.0,6507.0,4533.0,6506.0,0.0,0.0,130665.0,199697.0,2.0,5191.0,5308.0,4524.0,6007.0,5190.7099999999,,15449.0,11489.0,37.5858684985,52566.0,1333479.0,6800.0,6800.0,8500.0,6800.0,8500.0,15306.0,260659.0,8500.0,0.81,0.57,0.09,1242.872,6592.403,13277.534,7654.535,16563.6320000005,,9306.0,0.23,0.73,11126.0,11095.0,11096.0,0.0,-1.0,-1.0,1.0,5200.0,223.0,166.0,223.0,182.0,0.0,41.0,0.0,1.0,44.0,95.0,-1.0,95.0,-1.0,-1.0,97.0,100.0,-1.0,100.0,0.0,65.0,0.0,1.0,0.0,25752.0,0.0,4477.0,4477.0,8500.0,5700.0,5700.0,6000.0,6200.0,9000,9000,1554050251,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190331_96_3a3df879f343fb17b3bb2432001f47f7,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190331_96_3a3df879f343fb17b3bb2432001f47f7,,https://www.freshdirect.com/browse.jsp?pageType=browse&id=gro_canne,VM04-08-192.168.10.96,https://www.freshdirect.com/browse.jsp?pageType=browse&id=gro_canne,31,3,freshdirect-browse,13,2019,200,Test Complete,18.1
